MineID	MineName	Owners	Development Stage	Activity Status	Lat	Lon
30282	Minera San Antonio	Unnamed Owner (Optionor)	Target Outline	Inactive	4.463330	-75.491940
30285	Mawe Meru	NA	Target Outline	Inactive	-2.855090	32.288690
30286	Tierra de Oro	Chilean Metals Inc. (Owner) 100%	Target Outline	Active	-27.979720	-70.296700
30288	Anketell	NA	Target Outline	Inactive	-20.866670	122.200000
30290	Lepanto	Lepanto Consolidated Mining Company (Owner) 100%	Operating	Active	16.882780	120.771390
30291	Dafang	NA	Reserves Development	Inactive	25.707160	112.702470
30293	Gold Stockpile 1	Local Interest (Owner) 100%	Closed	Inactive	-26.878890	26.457180
30294	Hillgrove	Bracken Resources Pty Ltd (Owner) 100%	Operating	Care And Maintenance	-30.575000	151.901110
30295	Bultkan	NA	Reserves Development	Inactive	41.266670	69.216670
30296	Shyraldzhn	NA	Reserves Development	Inactive	40.193060	73.136840
30297	Mayaya	"Franklin Mining, Inc. (Owner) 100%"	NA	Inactive	-15.414820	-67.598770
30298	Cueva Blanca	Minera Elemento 79 S.A. (Owner) 100%	Target Outline	Inactive	-6.166670	-79.388890
30300	Kodyel	Indigo Exploration Inc. (Owner) 100%	Target Outline	Inactive	12.885280	1.197230
30301	Tempo	Digger Resources Inc (Optionee) 80%; Cyclone Uranium Corporation (Optionor) 20%	Exploration	Inactive	39.613890	-117.250560
30302	Kayragach	Galaxy Online Inc. (Optionee) 50%; Republic of Uzbekistan (Optionor) 50%	Reserves Development	Inactive	40.996110	70.265860
30304	Sickle-Sofia	BCGold Corporation (Optionee) 51%; Stealth Minerals Ltd. (Optionor) 49%	Reserves Development	Inactive	57.071670	-126.742290
30305	South Laverton-Carosue Dam	Saracen Mineral Holdings Limited (Owner) 100%; AngloGold Ashanti Limited (Fractional); Nexus Minerals Limited (Fractional)	Operating	Active	-30.070690	122.344260
30306	Bennett	Troymet Exploration Corporation (Owner) 100%	Target Outline	Inactive	59.916670	-134.859720
30307	Tongon	Randgold Resources Limited (Owner) 89%; Republic of Côte d'Ivoire (Venturer) 10%; New Mining Cl (Venturer) 1%; State of Côte d'Ivoire (Venture)	Expansion	Active	9.926000	-5.712000
30308	Morila	AngloGold Ashanti Limited (Owner) 40%; Randgold Resources Limited (Owner) 40%; Republic of Mali (Venturer) 20%	Residual Production	Active	11.676110	-6.848610
30309	Northern Ancash	NA	Exploration	Inactive	-9.487200	-77.584130
30310	Intiedougou	Orezone Gold Corporation (Owner) 100%	Target Outline	Inactive	11.083060	-3.500000
30311	Woodcutters	Centaur Mining and Exploration Ltd (Owner) 100%	Reserves Development	Inactive	-30.639250	122.007610
30312	Duketon Southern Operations	Regis Resources Limited (Owner) 100%	Expansion	Active	-27.908040	122.357380
30313	Duketon Satellite	Regis Resources Limited (Owner) 100%	Reserves Development	Active	-27.564550	122.261030
30315	Charters Towers	Mantle Mining Corporation Limited (Owner) 100%	Reserves Development	Active	-20.060000	146.231110
30316	Pearl Croydon	Centennial Mining Limited (Owner) 100%	Reserves Development	Inactive	-37.118060	143.673060
30319	Leticia	Claim Owners (Owner) 100%	Target Outline	Inactive	17.843890	-99.644720
30321	San Cristobal	NA	Reserves Development	Inactive	13.635280	-88.118990
30322	Dows	NA	Exploration	Inactive	62.033330	-137.250000
30323	Geita North	AngloGold Ashanti Limited (Owner) 100%	Satellite	Active	-2.820280	32.263610
30324	Mrangi	Mincor Resources NL (Optionee) 70%; Ormonde Mining Plc (Optionee) 30%; Global Mining Corp (Optionor)	Target Outline	Inactive	-1.669440	34.504730
30331	Diangounte West	NA	Prefeas/Scoping	Inactive	17.500560	0.015660
30332	Alagona	Carlin Gold Corporation (Optionee); Local Interest (Optionor)	Exploration	Inactive	11.833060	-8.709170
30333	Golden Kolyma	Inkombank (Venturer) 45%; Mec Golden Kolyma Ltd (Venturer) 27.5%	Reserves Development	Inactive	62.510010	152.669970
30334	Suches	NA	Operating	Inactive	-14.816670	-69.216390
30335	San Javier	Anfield Gold Corp. (Owner) 100%	Target Outline	Inactive	-13.043330	-65.763750
30336	El Cerro	Allican Resources Inc. (Optionee) 50%; Local Interest (Optionor) 50%	Target Outline	Inactive	6.850000	-76.200000
30342	Bicol	NA	Target Outline	Inactive	14.100280	122.832500
30344	Moses Well	NA	Exploration	Inactive	-28.964240	121.460590
30345	Harrower	NA	Target Outline	Inactive	48.475620	-81.330260
30346	Le Tac	SOQUEM Inc. (Owner) 50%; Unnamed Owner (Owner) 50%	Exploration	Inactive	49.420000	-76.194720
30347	Cirianiu	Kalo Exploration Ltd. (Owner) 100%; TVI Pacific Inc. (Optionee)	Reserves Development	Active	-16.317510	179.611520
30348	Tucuma	Para Resources Inc. (Owner) 100%	Target Outline	Active	-6.866093	-51.199342
30349	Fauro Island	NA	Target Outline	Inactive	-6.843060	156.040280
30350	3Ts	Independence Gold Corp. (Owner) 100%	Reserves Development	Active	53.024170	-125.031390
30351	Wood-Pandora	Globex Mining Enterprises Inc. (Venturer) 50%; Agnico Eagle Mines Limited (Venturer) 25%; Yamana Gold Inc. (Venturer) 25%	Reserves Development	Active	48.226052	-78.320447
30352	Maldyak	NA	Target Outline	Inactive	62.900000	147.616670
30355	Mayflower	Golden Sunset Trail Inc. (Owner) 98.8%; Unnamed Owner (Owner) 1.2%	Target Outline	Inactive	45.662780	-112.151060
30356	Lela	Northern Orion Resources Inc (Optionee) 50%; Union Geologo-Minera De Cuba (Optionor) 50%	Target Outline	Inactive	21.624140	-82.969680
30357	Mainit	MRA Consultants (Owner) 100%	Target Outline	Inactive	17.171390	120.938060
30358	Mercury Hill	Galaxy Resources Limited (Owner) 100%	Exploration	Active	-21.334351	119.043668
30359	McGraths	NA	Closed	Inactive	-28.833890	121.385110
30361	Ganymede	NA	Target Outline	Inactive	-19.651670	134.434510
30362	Nueva Esparta	Local Interest (Owner)	Target Outline	Inactive	1.552780	-77.675830
30363	Rosia Montana	Gabriel Resources Ltd. (Owner) 80.69%; Government of Romania (Venturer) 19.31%; Minvest Ro_ia Montan_ S.A. (Venture)	Feasibility Complete	Temporarily On Hold	46.299000	23.135000
30364	Kyutchus	Federal Subsurface Resources Management Agency (Owner) 100%	Reserves Development	Inactive	69.800000	134.750000
30366	Berelvokh	Severovostokzoloto Gold (Owner) 100%	Operating	Inactive	62.461110	147.177710
30367	Berelekh	OJSC Susumanzoloto (Owner) 76.62%; Private Interest (Owner) 23.38%	Operating	Active	62.800000	148.066670
30368	Yagodnoye	Severovostokzoloto Gold (Owner) 100%	Operating	Inactive	62.516670	149.666670
30371	Iporanga	CPRM (Owner) 100%	Reserves Development	Inactive	-24.567970	-48.502320
30372	Augaro	NA	Target Outline	Inactive	14.779170	37.300000
30373	Altai	NA	Target Outline	Inactive	47.931390	95.939920
30374	Bui	NA	Reserves Development	Inactive	8.050590	-2.097010
30375	Chatree	Kingsgate Consolidated Limited (Owner) 100%	Closed	Rehabilitation	16.290280	100.646110
30377	Tully	7097914 Manitoba Limited (Venturer) 50%; SGX Resources Inc. (Venturer) 50%	Reserves Development	Active	48.716940	-81.176670
30378	Hammond Reef	Agnico Eagle Mines Limited (Owner) 50%; Yamana Gold Inc. (Owner) 50%	Feasibility Complete	Inactive	48.938000	-91.458000
30379	Mt Haden	Luminus Systems Limited (Owner) 100%	Target Outline	Inactive	-21.363060	149.298060
30380	Deadwood	Clearwater Mining Corp (Premium Exploration) (Owner) 100%	Reserves Development	Inactive	45.806000	-115.497000
30381	Kanegele	Niobay Metals Inc. (Optionee) 45%; United Republic of Tanzania (Carried) 10%	Target Outline	Inactive	-3.616670	32.280000
30382	Mgusu	Shanta Gold Limited (Owner) 100%	Reserves Development	Inactive	-3.213060	32.317350
30383	Cue Goldfield	Western Mining Pty Ltd (Owner) 100%	Reserves Development	Active	-27.403060	117.921110
30384	La Reyna de Oro	Sierra Metals Inc. (Owner) 100%	Target Outline	Inactive	28.010560	-107.428810
30386	United Western	Addwest Minerals International Ltd (Optionee) 100%	Target Outline	Inactive	35.059720	-114.413750
30387	Ojolali	PT Batutua Kharisma Permai (Owner); PT Batutua Way Kanan Minerals (Owner)	Reserves Development	Active	-4.677030	104.515830
30388	Klondyke	Keras Resources Plc (Owner) 100%	Reserves Development	Active	-21.335532	119.890908
30389	Javorie	Rotaqua KFT (Owner) 100%	Reserves Development	Inactive	48.722740	18.756880
30390	Hedley	NA	Exploration	Inactive	49.317440	-120.183720
30391	Hot Spring	Electra Stone Ltd. (Optionee) 100%	Exploration	Inactive	49.747755	-122.348176
30392	Kittila	Agnico Eagle Mines Limited (Owner) 100%	Operating	Active	67.907000	25.391000
30393	Yatela	AngloGold Ashanti Limited (Venturer) 40%; IAMGOLD Corporation (Venturer) 40%; Republic of Mali (Carried) 20%	Residual Production	Rehabilitation	14.083060	-11.752780
30394	La Virgen	Compania Minera San Simon S.A. (Owner) 100%	Closed	Inactive	-7.983000	-78.072000
30395	Chulboi	NA	Reserves Development	Inactive	38.536420	68.779780
30396	Nizi	Madrona Mining Ltd (Owner) 100%	Target Outline	Inactive	58.974440	-129.008890
30397	Larafella-Balago	Sage Gold Inc. (Optionee) 90%; Government of Burkina Faso (Optionor) 10%	Reserves Development	Inactive	11.223590	-2.431400
30398	Gaoua	B2Gold Corporation (Venturer) 90%; Government of Burkina Faso (Venturer) 10%	Reserves Development	Active	10.312820	-3.036530
30399	Bosumkese	NA	Target Outline	Inactive	6.997000	-2.366000
30400	Mnogovershinnoye	Highland Gold Mining Limited (Owner) 100%	Operating	Active	53.939900	139.942360
30401	Hope Bay	TMAC Resources Inc. (Owner) 100%	Operating	Active	67.611142	-106.390197
30403	Mirih	South Pacific Resources Corp (Owner) 90%; Unnamed Owner (Owner) 10%	Exploration	Inactive	0.023350	111.010990
30404	Modesto	Commerce Group Corp. (Venturer) 90%; San Sebastian Gold Mines Inc (Venturer) 10%	Reserves Development	Inactive	13.976670	-89.182140
30405	Copperhead	NA	Exploration	Inactive	34.584000	-77.276210
30406	Changning	Local Interest (Venturer) 40%	Reserves Development	Inactive	26.400000	112.400000
30409	Lanut	NA	Target Outline	Inactive	0.820280	124.576510
30410	Watertank	NA	Exploration	Inactive	-32.199170	121.820860
30414	East Coldstream	NA	Exploration	Inactive	48.556990	-90.875630
30415	Copper Knob	Haoma Mining NL (Owner) 100%	Reserves Development	Active	-20.088060	146.888060
30416	El Acay & Saladillo	NA	Exploration	Inactive	-23.034700	-63.463030
30417	Lartic East	Pelangio Exploration Inc. (Owner) 100%	Exploration	Inactive	48.173470	-78.150160
30422	Al Hariqah	Cantex Mine Development Corporation (Venturer) 67%; WCP Resources Limited (Venturer) 33%	Reserves Development	Temporarily On Hold	16.017830	43.421530
30423	Globe & Phoenix	Republic of Zimbabwe (Owner) 100%	Closed	Inactive	-18.925000	29.800000
30424	Bell Riverlea	NA	Reserves Development	Inactive	-19.836390	33.016670
30426	Bothaville Strip	Afrimin (Owner) 100%	Exploration	Inactive	-27.657780	26.746270
30429	Eyre Peninsula	Andromeda Metals Limited (Owner) 100%	Prefeas/Scoping	Active	-33.112220	135.782430
30430	Kutukrom	Takoradi Limited (Owner) 100%	Exploration	Inactive	5.271470	-2.195463
30431	Kwitaro	Freeport-McMoRan Inc. (Optionee) 70%; Canarc Resource Corporation (Optionor) 30%; Local Interest (Optionor)	Exploration	Inactive	3.175280	-58.603890
30432	Kumroch	Tor CJSC (Owner) 100%	Reserves Development	Active	55.664440	161.164720
30434	Durmin	Far East National Mining Co (Optionor); State Government (Optionor)	Reserves Development	Inactive	48.411110	136.747510
30435	Nevada First Ranches	Martlet Venture Management Ltd (Optionee) 100%	Target Outline	Inactive	41.642320	-117.785280
30437	Arrow	Canadian Arrow Mines Limited (Optionor) 50%; Graniz Mondal Inc. (Optionee) 50%	Target Outline	Inactive	48.456240	-80.411760
30438	Abitibi	Noveko International Inc. (Owner) 100%	Target Outline	Inactive	48.162160	-77.857430
30439	Windfall Lake	Osisko Mining Inc. (Owner) 100%	Prefeas/Scoping	Active	49.076330	-75.654940
30440	Barry-Souart	Metanor Resources Inc. (Optionee) 100%; Oracle Mining Corp. (Optionor)	Target Outline	Inactive	49.064720	-75.742500
30441	Santo Nino	NA	Target Outline	Inactive	10.547500	123.269590
30444	Azatek	Government of Armenia (Owner) 100%	Reserves Development	Inactive	39.684970	45.461570
30445	McQuesten	Alexco Resource Corporation (Owner) 100%	Target Outline	Active	63.938060	-135.401580
30450	Kraaipan	Kraaipan Founders Pty Ltd. (Owner) 100%	Target Outline	Inactive	-25.283330	25.200000
30451	T'Boli	Rizal Resources Corporation (Owner) 100%	Commissioning	Active	6.195330	124.854230
30452	North Mara	Acacia Mining plc (Owner) 100%	Operating	Active	-1.473330	34.516390
30453	Nangodi	NA	Reserves Development	Inactive	9.088060	-2.266270
30454	Bakoudou	"Managem, Société Anonyme (Owner) 75%; Government of Gabon (Carried) 25%"	Operating	Active	-1.874440	13.207220
30455	Nyanzaga	OreCorp Limited (Optionee) 51%; Acacia Mining plc (Optionor) 49%	Prefeas/Scoping	Active	-2.966634	32.694192
30456	Namoya	Banro Corporation (Owner) 100%	Operating	Active	-4.007500	27.546390
30457	Ou-Bar	China Gold International Resources Corp. Ltd. (Optionee) 80%; Local Interest (Optionor) 20%	Reserves Development	Inactive	41.659720	109.246110
30458	Bailieston	Perseverance Corp Ltd (Owner) 100%	Closed	Inactive	-36.581940	145.018060
30459	Gold Dome	Golden Predator Mining Corp. (Owner) 100%	Target Outline	Active	63.774930	-136.207580
30460	Salaverry-Copara	H2o Innovation (2000) Inc. (Venturer) 70%; Local Interest (Venturer) 30%	Reserves Development	Inactive	-9.476940	-75.746100
30463	Burntbush	Tri Origin Exploration Limited (Owner) 100%; Vista Gold Corporation (Venture)	Target Outline	Inactive	49.508890	-79.754640
30465	Dawn	"Taxus Cardium Pharmaceuticals Group, Inc. (Owner) 100%"	Closed	Inactive	-19.800000	28.652500
30467	Wilson-Independence	Independence Gold-Silver Mines Inc. (Owner) 100%	Target Outline	Inactive	40.526450	-117.145410
30468	Pezinok	Slovgold (Owner) 100%	Reserves Development	Inactive	48.158860	17.425260
30470	Norris	International Bigsky Resources Corp (Owner) 100%	Reserves Development	Inactive	45.416670	-112.016670
30471	Duke	ATLCC Inc (Owner) 100%	Target Outline	Inactive	38.236670	-109.433330
30472	Muzbel	NA	Reserves Development	Inactive	47.484440	77.700000
30473	Bokrobo	Endeavour Mining Corporation (Owner) 90%; Government of Ghana (Carried) 10%	Reserves Development	Active	4.958020	-2.322320
30475	Diangounte	Robex Resources Inc. (Venturer) 85%; N'Gary Transport SA (Venturer) 15%	Prefeas/Scoping	Active	13.750000	-11.822220
30477	Eagle Mountain	Goldsource Mines Inc. (Owner) 100%	Operating	Active	5.210140	-59.121830
30480	Domingo	"Gold Standard, Inc. (Owner) 100%"	Exploration	Inactive	-10.244800	-54.988770
30482	Zharkulak	Eyre Resources NL (Venturer) 80%; Marum Shar (Venturer) 20%	Reserves Development	Inactive	42.352730	80.162030
30483	Suyai	Yamana Gold Inc. (Owner) 100%	Feasibility Started	Active	-42.816670	-71.252990
30488	Coyote Knolls	Unnamed Owner (Optionor) 40%; Bighorn Petroleum Ltd. (Optionee); Tower Resources Limited (Optionee)	Target Outline	Inactive	39.815110	-112.543510
30489	Bryah Basin	Alchemy Resources Limited (Owner) 100%; Fe Limited (Fractional); Independence Group NL (Fractional); Superior Gold Inc. (Fractional)	Reserves Development	Active	-25.667650	118.853050
30490	Altar	NA	Exploration	Inactive	31.254440	-112.477150
30491	Huilacollo	Auryn Resources Inc. (Optionee) 100%; Inversiones Sol y C S.A.C. (Optionor)	Exploration	Active	-17.648060	-69.882310
30493	Poracota	Compañía de Minas Buenaventura S.A.A. (Owner) 100%	Closed	Inactive	-15.235480	-72.506100
30494	San Luis-Hansa	Raudin Exploration Inc. (Owner) 90%; Private Interest (Owner) 10%	Reserves Development	Inactive	8.141750	-66.473910
30496	Rm	Pallaum Minerals Ltd. (Owner) 100%	Target Outline	Inactive	39.874160	-117.025570
30497	Huronian	Kesselrun Resources Ltd. (Owner) 100%	Reserves Development	Active	48.573308	-90.714260
30500	Aucupata	IAMGOLD Corporation (Owner) 100%	Target Outline	Inactive	-15.575280	-68.808710
30501	Bunut	Local Interest (Venturer) 10%	Target Outline	Inactive	0.263060	102.230620
30502	Portia	Havilah Resources Limited (Owner) 100%	Operating	Active	-31.435950	140.452440
30503	Curacavi	NA	Target Outline	Inactive	-27.704170	-70.532780
30504	Satifara	NA	Exploration	Inactive	13.733060	-11.500000
30505	Saifara	NA	Exploration	Inactive	14.864290	-4.923360
30506	Corcoesto	Edgewater Exploration Ltd. (Owner) 100%	Feasibility	Active	43.225000	-8.825000
30508	King Bore	NA	Reserves Development	Inactive	-29.768330	121.103900
30509	Fields Find	Unnamed Owner (Owner) 100%	Reserves Development	Active	-29.050000	117.314000
30510	Fenyi	NA	Target Outline	Inactive	27.814560	114.692030
30512	Lawa	Private Interest (Owner) 100%	Reserves Development	Inactive	4.476670	-55.305150
30515	Los Filos	Goldcorp Incorporated (Owner) 100%	Operating	Active	17.887000	-99.675000
30516	El Castillo	Argonaut Gold Inc. (Owner) 100%	Operating	Active	24.874170	-104.530000
30517	Azul	NA	Exploration	Inactive	-9.580280	-74.283590
30518	Baroya	NA	Target Outline	Inactive	13.481670	-11.177940
30519	Armonia	MacMillan Gold Corp (Owner)	Target Outline	Inactive	-12.000000	-75.918380
30520	Algun Dia	Private Interest (Owner) 100%	Target Outline	Active	21.156050	-101.503190
30521	Dorset	Other Parties/Vendors (Owner) 100%	Reserves Development	Inactive	48.038810	-85.416301
30524	El Corazon	Local Interest (Optionor) 50%; Skeena Resources Limited (Optionee) 50%	Limited Production	NA	0.265670	-78.804070
30525	Blue Bar	Haoma Mining NL (Owner) 100%	Target Outline	On Hold Awaiting Financing	-21.398667	119.704556
30527	Golden Star	Stornoway Diamond Corporation (Owner) 100%	Target Outline	Inactive	40.021030	-121.059810
30530	Tex-Sol	NA	Target Outline	Inactive	48.099170	-77.508340
30533	Perama Hill	Eldorado Gold Corporation (Owner) 100%	Feasibility	Temporarily On Hold	40.909440	25.635280
30534	Taloveis	Government of Russia (Owner) 100%	Reserves Development	Inactive	64.670000	30.530000
30535	Sayapullo	Corp Minera San Manuel SA (Owner) 100%	Reserves Development	Inactive	-7.591940	-78.471670
30536	Millennium	NA	Exploration	Inactive	34.638350	-114.387960
30538	Tajos De Oro	ValGold Resources Limited (Optionee) 100%; Gold Reach Resources Limited (Optionor)	Target Outline	Inactive	21.261390	-104.788160
30539	Calatrava	Local Interest (Owner)	Target Outline	Inactive	-16.499020	-68.146250
30540	Haveri	NA	Reserves Development	Temporarily On Hold	61.710800	23.246120
30541	Battle Mountain	Individual (Owner) 100%	Reserves Development	Inactive	40.559520	-117.130870
30542	Raven	Blackstone Ventures Inc. (Optionee) 50%	Exploration	Inactive	39.923480	-117.026750
30543	Kirk Lake	Golden Band Resources Inc. (Owner) 100%	Reserves Development	Active	56.200640	-104.102470
30544	Cuiaba Basin	NA	Target Outline	Inactive	-15.655940	-56.330830
30545	Copalquin	Cane Resources S DE Rl DE CV (Owner) 100%	Target Outline	Inactive	25.516360	-107.094310
30546	Diamantino	Private Interest (Optionor) 50%	Exploration	Inactive	-28.575840	-70.757070
