MineID	MineName	Development Stage	Activity Status	Lat	Lon
52667	Mary River	NA	Inactive	-18.500000	127.550000
52668	Baker	NA	Inactive	-31.048000	121.952000
52670	Athenia	Exploration	Active	-31.193000	119.279000
52672	Golden Virgin	Advanced Exploration	Inactive	-31.632000	119.585000
52677	Lake Gidgi	NA	Inactive	-30.637000	121.436000
52678	Montalban	NA	Inactive	14.755720	121.200930
52680	Grants Patch (Eureka)	NA	Inactive	-30.329800	121.261400
52681	Round Dam	NA	Inactive	-30.136300	120.646300
52682	Doolgunna	NA	Inactive	-25.683300	119.216700
52684	Desdemona	NA	Inactive	-29.099800	121.379000
52685	Kukusan	NA	Inactive	-4.426680	104.069880
52687	Darlot	NA	Inactive	-27.900800	121.281600
52688	Bryah	NA	Inactive	-25.500000	118.800000
52693	Marisa	NA	Inactive	0.576640	121.924120
52694	Mt Rainbow	Exploration	Inactive	-24.194000	150.756000
52697	Empire	Closed	Inactive	39.762200	-105.679400
52698	Charters Towers City	NA	Inactive	-20.083300	146.266700
52699	Denton-Rawhide	Operating	Active	39.014000	-118.385000
52700	Stuart Town	Grassroots	Inactive	-32.822000	149.108000
52702	Mikado	Operating	Inactive	-28.841600	122.642500
52703	Maori Lass	NA	Active	-31.244800	119.321500
52704	Grants Patch (Prince Of Wales)	NA	Inactive	-30.450000	121.116700
52706	Black Jack	NA	Inactive	-20.133300	146.216700
52708	Alligator Ridge	Closed	Inactive	39.760000	-115.517000
52709	Munholme Creek	Exploration	Inactive	-24.512000	151.050000
52710	Karnataka	Grassroots	Inactive	16.202020	76.630850
52714	Fraser Range	Grassroots	Inactive	-33.075000	122.656000
52715	Russell Find	Operating	Inactive	-27.979400	122.373500
52716	McTavish	Grassroots	Inactive	-29.334000	121.460000
52717	Wullersdorf	NA	Inactive	4.976040	116.178360
52720	Forrest Belle-Boudie Rat	Closed	Inactive	-29.028600	120.509500
52723	Union Mining	Operating	Care And Maintenance	-13.715880	131.830590
52726	Chiang Mai	NA	Inactive	18.730630	98.594270
52728	Pelaihari	NA	Inactive	-3.790540	114.719530
52729	Batchelor	Target Outline	Active	-13.063340	131.086220
52730	Westward	NA	Inactive	-23.624400	150.143100
52731	Waverley Area	NA	Inactive	-32.075600	121.898900
52732	Holleton	Closed	Inactive	-31.923000	119.000000
52735	Lampung	NA	Inactive	-5.290020	104.410510
52737	Mindoolah	NA	Inactive	-26.950000	117.440000
52739	Mt Newman-Victory	Exploration	Inactive	-28.527400	121.099900
52740	Timmins (Wchl Jv)	Closed	Inactive	48.583300	-81.616600
52741	Horseshoe Range	Exploration	Inactive	-25.450000	118.566700
52742	Timmins (Kinross JV)	Closed	Inactive	48.519200	-81.501700
52743	Hodgkinson Basin	Advanced Exploration	Inactive	-16.384000	144.598000
52745	Yalgogrin	Exploration	Inactive	-33.858334	146.825000
52747	Mt Ida	Exploration	Active	-29.145700	120.526900
52750	Larkinville	Grassroots	Inactive	-31.460400	121.499200
52753	Prince Of Wales	NA	Inactive	-30.452800	121.129500
52754	Yuletide - Galtee More	NA	Inactive	-27.986000	117.822900
52756	Copperfield	NA	Inactive	-29.080000	120.450000
52759	Dawa Dawa	NA	Inactive	-10.446290	150.320980
52760	Weebo	Exploration	Inactive	-28.132550	121.086350
52761	West Kutai	NA	Inactive	-0.422870	115.851800
52763	Kanyankaw	NA	Inactive	5.833300	-1.833300
52764	La Riviera	NA	Inactive	-17.823260	-69.125900
52765	Porphyry	NA	Inactive	-29.833300	121.100000
52766	Williamstown Goldfield	NA	Inactive	-17.000000	145.433300
52767	Broomes Reef	NA	Inactive	-36.833300	143.850000
52769	Kuskokwim Block	NA	Inactive	63.400000	-154.300000
52771	Majors Creek	Exploration	Active	-35.550000	149.745900
52772	Coodardy-Behring Bore	NA	Inactive	-27.156000	117.806000
52773	Paramasan	NA	Inactive	-3.097660	115.368260
52774	Carnage	Closed	Inactive	-30.381100	120.935900
52777	Mulgabbie West	Grassroots	Inactive	-30.174800	122.343000
52781	Chinese Howley	NA	Inactive	-13.850000	130.833300
52786	South McClure	Grassroots	Inactive	-27.925300	121.014500
52787	Sandy Creek Mine-Plant	NA	Inactive	-13.816700	131.833300
52789	Toyita	NA	Inactive	-23.550000	-69.540000
52790	Mt Jackson-Noretel	NA	Inactive	-30.083300	119.266700
52794	Navan	NA	Inactive	-32.200000	121.783300
52795	San Juan	NA	Inactive	39.365800	-121.026100
52796	Whiteheads	Exploration	Active	-30.279000	121.725000
52797	Burnside - Davies	NA	Inactive	-13.650000	131.516700
52798	Swagman	NA	Inactive	-32.200000	121.783300
52799	Dry Creek-Kimberley	NA	Inactive	-17.816700	128.100000
52800	Argo	NA	Inactive	40.136900	-105.398000
52803	Zamora	NA	Inactive	-4.061540	-78.939560
52805	Xin Zhou	NA	Inactive	23.828400	112.729630
52809	Expedition Creek	NA	Inactive	-23.346000	147.664000
52810	Ampalit	NA	Inactive	-2.000000	113.250000
52811	Copperhead	Exploration	Inactive	-30.969000	119.117000
52812	Diamantina-Upper J	NA	Inactive	-18.250000	-43.600000
52816	Mascot	NA	Inactive	-19.582320	134.123180
52817	Mt Samuel	Grassroots	Active	-19.687368	134.163790
52819	Guayaquil	NA	Inactive	-2.166600	-79.966600
52821	Mt Bulga	Exploration	Inactive	-33.273000	149.200000
52822	Pinglio-Pinglio Uno	NA	Inactive	-2.134690	-80.055070
52823	Boulder Zone	NA	Inactive	-30.750000	121.466700
52825	Oroya	NA	Inactive	-27.994900	119.311600
52826	Black Creek	NA	Inactive	-24.816700	143.800000
52827	Sandy Soak	Advanced Exploration	Active	-28.724000	121.268000
52829	Golden Cliffs	NA	Inactive	-28.816700	122.183300
52833	Bardoc North	Exploration	Inactive	-30.314000	121.305600
52835	Sunburst Vat Leaching	NA	Inactive	-24.986400	152.487400
52837	Mt Bonnie	NA	Inactive	-12.450000	130.833300
52839	Garden Gully	NA	Inactive	-26.483300	118.450000
52841	O'dwyer's Fault-Fosterville	NA	Inactive	-36.687500	144.509900
52842	Grizzly Bar	Operating	Temporarily On Hold	58.386950	-134.054500
52843	Clunes	Target Outline	Active	-37.288800	143.784400
52848	Malaga	NA	Inactive	-30.950000	121.150000
52851	Padbury	NA	Inactive	-25.150000	118.500000
52852	Glassford Terrace	NA	Inactive	-45.028580	169.179180
52854	Pewt's Hill	NA	Inactive	-22.833000	147.633000
52855	Kingston	NA	Inactive	-28.802600	121.838000
52856	Racetrack Extension - Black Flag 2	NA	Inactive	-30.533300	121.216700
52857	Agno River	NA	Inactive	16.017420	120.207840
52861	Royal Standard	NA	Inactive	-30.533300	121.216700
52863	Timmins (Placer Jv)	Closed	Inactive	48.462410	-81.530820
52864	Lawrence County	NA	Inactive	44.391300	-103.795000
52865	Tarnagulla	NA	Inactive	-36.763110	143.835240
52868	Bellevue (Atric)	NA	Inactive	-16.505940	144.357940
52871	Mt Stirling	NA	Inactive	-28.466700	121.533300
52875	Windy Hill (Minotaur)	Advanced Exploration	Inactive	-20.354000	130.545000
52877	Ridgeway	Closed	Inactive	34.282000	-80.886000
52878	Garden Gully	NA	Inactive	-26.448800	118.463700
52879	Edjudina-Pinjin	Exploration	Active	-29.393000	122.290000
52880	Little Nipper	Grassroots	Inactive	-30.852200	120.182600
52881	Boona	Exploration	Inactive	-32.650000	147.058300
52883	Jundee - Barwidgee	Exploration	Inactive	-26.600000	120.810000
52885	Garnet	NA	Inactive	45.645000	-111.935000
52887	Grants Patch (Hawkins Find)	NA	Inactive	-30.498300	121.022000
52888	Mt Cameron	Exploration	Inactive	-17.716700	144.933300
52889	Lake Karri Karri	NA	Inactive	-25.500000	120.733300
52891	Rampart Block	NA	Inactive	65.315800	-150.003400
52892	North Kanowna Star	NA	Inactive	-30.463800	121.546600
52895	Ladys Luck	NA	Inactive	58.265050	-134.342590
52896	Tsirku River Gravels	NA	Inactive	59.278910	-136.345740
52897	La Tigrera	Grassroots	Inactive	-3.207990	-79.634760
52898	Montalban	NA	Inactive	14.764140	121.211580
52900	Eldorado	NA	Inactive	35.625970	-114.906610
52901	Mt Keith	Exploration	Inactive	-27.144500	120.527000
52903	Otago Regional	NA	Inactive	-44.853920	169.821360
52905	North Musgrave Block	Grassroots	Inactive	-25.575128	130.916225
52906	Jumbulyer	Exploration	Active	-28.156000	117.796000
52907	Ravenswood	Feasibility Started	Active	-20.273464	146.895541
52908	Duketon	Target Outline	Active	-27.642000	122.044000
52909	West Kundana	Exploration	Active	-30.714000	121.195000
52912	Chaparrales	NA	Inactive	15.208790	-87.279880
52913	Golden Feather	Closed	Inactive	-30.590000	121.600000
52914	Tanami	Exploration	Active	-19.182000	129.711000
52915	Manhulayan	Exploration	Active	8.802000	125.922000
52916	Monte Carlo	NA	Inactive	-18.816700	144.700000
52917	Spahievo	NA	Inactive	41.889980	25.343690
52919	Lehmans Well	Exploration	Active	-28.166200	121.029300
52921	Yillaree	Exploration	Inactive	-28.140000	120.850000
52922	Mt Garnet	Reserves Development	Active	-17.659000	145.075000
52923	Mt Britton	NA	Inactive	-21.388900	148.533700
52925	Kc/Mineral Hill	NA	Inactive	44.370770	-104.080240
52926	Yunnan Province	NA	Inactive	24.013450	101.069260
52930	Bendigo	Advanced Exploration	Inactive	-36.750000	144.260000
52931	Darlot East	Grassroots	Inactive	-27.888400	121.325500
52935	Kailis-Trump	Reserves Development	Active	-28.840000	121.290000
52937	Indian	Closed	Inactive	20.632620	78.857050
52942	Dunns Eight Mile	NA	Inactive	-30.582000	120.940000
52953	Kracivoe	NA	Inactive	59.466670	140.366670
52954	Abercromby Well	Satellite	Inactive	-26.850900	120.355500
52955	Steiglitz	Exploration	Inactive	-37.910000	144.170000
52956	Calypso	Grassroots	Inactive	-29.007000	121.534000
52957	Kolar	Exploration	Inactive	12.930000	78.265000
52958	Bonete	Exploration	Inactive	-21.739000	-66.460000
52961	Indian JV	NA	Inactive	24.075410	77.869270
52963	Mt Tymn	NA	Inactive	-13.302700	131.218300
52964	Mt Scholl	Exploration	Active	-20.923000	116.960000
52967	Cahill/New Pass	NA	Inactive	39.637480	-117.518050
52968	Wadnaminga	Advanced Exploration	Inactive	-32.545000	140.246000
52969	Manag	Exploration	Active	17.845000	121.230000
52972	Salopa	NA	Inactive	-7.525530	108.305590
52973	Parker Range	Reserves Development	Active	-31.707000	119.560800
52975	Nicaragua	NA	Inactive	14.136380	-83.944060
52977	Jackies Bore	Exploration	Inactive	-26.265000	120.522000
52982	Maryborough	Advanced Exploration	Inactive	-37.050000	143.680000
52983	Hill End	Reserves Development	Active	-33.041040	149.405820
52984	Yellow Mountain	Advanced Exploration	Temporarily On Hold	-32.555000	146.845000
52985	Seven Mile Hill	Target Outline	Active	-30.850000	121.350000
52987	Bogada Bore	Exploration	Inactive	-26.178000	120.478000
52988	Black Pine	Target Outline	Active	34.793500	33.150550
52990	Wilga	NA	Inactive	-31.833300	137.566700
52991	Guizhou/Guangxi	NA	Inactive	25.438110	105.171510
52992	Sereso	NA	Inactive	6.512400	-2.321620
52993	Sambreboy	NA	Inactive	5.605560	-2.597050
52994	Old Man	Reserves Development	Active	-20.099400	146.863600
52995	Spider Well	Exploration	Inactive	-28.117000	121.019000
52996	Hawks Nest	Exploration	Active	-28.706100	122.290700
52997	Abednego West	Exploration	Active	-28.822000	121.786000
52998	Quang Binh	Prefeas/Scoping	Active	17.052000	106.597000
53004	Yarri	Advanced Exploration	Inactive	-29.765400	122.376500
53006	Globe and Phoenix	NA	Inactive	-18.926640	29.798820
53008	Perron Dam	NA	Inactive	-30.903000	121.280800
53009	Daku	NA	Inactive	6.660000	-1.700000
53010	Mt Margaret	Grassroots	Inactive	-28.826000	122.162000
53012	Quartz Creek	NA	Inactive	-28.938120	117.054920
53014	Neuras	NA	Inactive	-23.491390	16.997070
53019	Chollanam-Do	NA	Inactive	34.560620	126.384900
53021	Sankarani	NA	Inactive	10.609020	-8.662300
53022	Bakun	NA	Inactive	16.700000	120.740000
53024	Bremang	NA	Inactive	6.266000	-2.413030
53025	Bonython Hill	Exploration	Inactive	-32.381800	140.726200
53026	Allendale	Exploration	Inactive	-37.375000	143.932000
53027	Frances Creek	Target Outline	Active	-13.598500	131.875600
53028	Magistral Del Oro	Closed	Inactive	25.999860	-105.392170
53029	Tanzania Regional	NA	Inactive	-1.766450	34.096820
53032	Kingsley	NA	Inactive	-29.957000	122.359700
53033	Lawlers Extended	NA	Inactive	-28.053900	120.545100
53034	Kouroufing	NA	Inactive	12.444510	-10.968780
53035	Sambarobougoh	NA	Inactive	13.166670	-11.750000
53037	Wedderburn	NA	Inactive	-36.356800	143.564900
53039	Ishim	NA	Inactive	51.121570	66.525850
53043	Dimbokoro	NA	Inactive	6.654370	-4.740550
53046	Sandstone (Endor)	Exploration	Active	-29.647000	133.910000
53047	Geita	NA	Inactive	-2.897710	32.201880
53048	Philippines	NA	Inactive	9.467660	125.583370
53051	Redcastle	Exploration	Inactive	-36.776500	144.810400
53066	Ulam Range	NA	Inactive	-23.866700	150.633300
53067	Jireso	NA	Inactive	6.470790	-2.408040
53068	Adumbi/Yindi	Grassroots	Inactive	1.741580	27.859240
53071	Mongolata	NA	Inactive	-33.581200	139.069100
53072	Dialafara	NA	Inactive	13.479100	-11.387520
53073	Poland	NA	Inactive	51.149940	15.892750
53076	Pfungwe	Advanced Exploration	Inactive	-17.076970	31.947310
53084	Mexex	NA	Inactive	31.413080	-112.688430
53087	Bayan Uul	Closed	Inactive	48.900000	115.680000
53089	Kentau	Closed	Inactive	43.553500	68.549140
53090	Aek Pahu	Exploration	Inactive	1.494870	99.043670
53091	Capira	Grassroots	Inactive	8.760000	-79.834000
53094	Mindanao	NA	Inactive	7.686220	124.912580
53096	Masao	NA	Inactive	-0.674490	114.061560
53098	Iberian	Closed	Inactive	38.230740	-8.450300
53101	Tinambac	NA	Inactive	13.785550	123.377210
53102	Gumaus	NA	Inactive	14.302400	122.713900
53103	Tulasi	Closed	Inactive	44.273850	81.379120
53104	Malamaunda Regional	Exploration	Inactive	-4.700000	143.100000
53106	Macana	NA	Inactive	9.623240	125.435290
53107	Weerianna	Reserves Development	Active	-20.765000	117.104000
53108	Akash	NA	Inactive	-7.162440	107.636010
53109	Boston	Grassroots	Inactive	7.916260	126.253790
53111	Fair Adelaide	Exploration	Inactive	-30.286400	121.009700
53112	Afghan	Exploration	Inactive	-19.700000	128.275000
53114	Beyla	NA	Inactive	9.198530	-10.056440
53115	Banfele	NA	Inactive	9.764490	-10.351570
53116	Southern Tanami	Exploration	Active	-20.763450	129.792520
53117	Southern Leyte	NA	Inactive	10.153330	124.894820
53119	New Point	Closed	Inactive	38.800500	-116.417920
53120	Antelope Springs	Closed	Inactive	40.205280	-118.169170
53121	Kalemie	Grassroots	Inactive	-5.130000	29.050000
53123	Aceh	Grassroots	Inactive	5.698210	95.078780
53126	Cuddingwarra	Grassroots	Inactive	-27.319400	117.806700
53129	Masgad Bay	NA	Inactive	9.561550	125.429240
53131	Taoran	NA	Inactive	-16.426770	167.561550
53132	Joyners Find	Grassroots	Inactive	-26.792000	119.953000
53133	Cerro Negro/Eureka	NA	Inactive	-46.902580	-70.331250
53135	Carlin South	NA	Inactive	40.790000	-116.210000
53151	Madina Foulbe	Operating	Inactive	13.858310	-12.086570
53153	Hemlo	Closed	Inactive	48.683300	-85.983300
53156	Byrnville/Wallup	Grassroots	Inactive	-36.460200	142.324200
53157	Soldiers Cap	Exploration	Inactive	-21.461000	140.966000
53158	Pansy Lee	Advanced Exploration	Active	41.023300	-117.868300
53159	Mt Paqualin	Advanced Exploration	Active	-13.323380	131.332680
53161	Warrawoona	Exploration	Active	-21.314000	119.831000
53163	Paco	Exploration	Active	9.576000	125.507000
53166	Birrindudu	Exploration	Active	-18.965000	129.627000
53167	Wehla	Exploration	Active	-36.620000	143.618000
53168	Tikobo 2	NA	Inactive	5.100070	-2.512790
53169	Arcadia	Target Outline	Active	-26.866000	118.206000
53170	Nyangombe	Exploration	Active	-3.300000	32.730000
53171	Mara	Advanced Exploration	Inactive	-1.497000	34.559000
53174	Sergio	Closed	Inactive	-15.707280	-56.011110
53177	Sapponso	NA	Inactive	6.305130	0.069000
53178	Winneba	NA	Inactive	5.346420	-0.651660
53179	Pamlico	Closed	Inactive	38.455100	-118.473470
53182	West Wits	Operating	Active	-26.128000	27.730000
53183	The Knolls	Grassroots	Inactive	41.240000	-117.081100
53184	North East	Operating	NA	35.981960	57.567270
53187	Cape Sorell	Exploration	Inactive	-42.340000	145.250000
53190	Danchon	Closed	Inactive	40.500570	128.858250
53191	Suan	Closed	Inactive	38.866600	126.333300
53192	Valley of	Closed	Inactive	40.529150	128.944270
53193	Hamhung Bay	Closed	Inactive	40.396680	127.246610
53195	Tent Hill	Exploration	Inactive	-19.522000	128.856000
53197	Mt James	Exploration	Active	-24.891700	116.825000
53199	Hombro	Closed	Inactive	-47.702420	-67.008800
53200	Tierra Del Fuego	Closed	Inactive	-54.000000	-70.000000
53209	Rocklea	Exploration	Inactive	-23.082000	117.251300
53210	Abora	NA	Inactive	6.050000	-2.000000
53211	Gold Bar	Closed	Inactive	39.748580	-116.439160
53212	Golden Arrow	Exploration	Inactive	37.998740	-116.600220
53216	Akufrom	NA	Inactive	6.000000	-1.940000
53217	Kwahu Oda	NA	Inactive	6.570000	-0.820000
53218	Mosquito Creek	Grassroots	Inactive	-21.812000	120.482000
53220	Big Boy	Closed	Inactive	39.702520	125.234690
53221	Kumya	Closed	Inactive	39.554280	127.219960
53222	Pyongsan	Closed	Inactive	38.312550	126.449710
53224	Obuasi	Exploration	Active	6.297000	-1.545000
53225	Middle Creek	Exploration	Inactive	-21.840000	120.384000
53236	Hardey Junction	Exploration	Inactive	-22.675590	116.157180
53237	Oldham Range	Exploration	Active	-24.826000	122.602000
53238	Dodgers Well	Target Outline	Inactive	-28.629000	121.322000
53242	Iran	NA	Inactive	34.810190	49.366640
53246	Sturt Meadows	Exploration	Inactive	-28.591900	120.942600
53261	Tipperary Well	Exploration	Inactive	-27.766700	115.683300
53264	Teutonic Bore	Grassroots	Inactive	-28.374000	121.109000
53273	Anwiam	Grassroots	Inactive	6.200000	-2.430000
53276	Duke	Exploration	Inactive	-30.423200	121.309800
53277	Nyakafuru	Prefeas/Scoping	NA	-3.618500	32.189550
53278	Bustler Well	Grassroots	Inactive	-24.807000	116.959700
53280	Talbot Bay	Exploration	Inactive	-16.391600	124.008300
53284	Gidji	NA	Inactive	-30.700000	121.466600
53286	Canning Well	NA	Inactive	-22.400000	121.466600
53287	Jacia North	NA	Inactive	-25.950000	118.500000
53288	Mulgarrie North	NA	Inactive	-30.350000	121.466600
53291	Southern Ashanti	Advanced Exploration	Inactive	5.000000	-2.240000
