Row Labels,Month,Day,Payloads,Paytons,CycleTime_Sum_Minutes,Traveling_Sum_Minutes,Waiting_Sum_Minutes,Spotting_Sum_Minutes,Loading_Sum_Minutes,Hauling_Sum_Minutes,Queued_Sum_Minutes,Backing_Sum_Minutes,Tipping_Sum_Minutes
403,4,25,1,195.6999969,25.88333333,2.333333333,4.516666667,0.366666667,4.583333333,13.13333333,0.083333333,0.466666667,0.4
403,4,25,3,570.7999878,78.4,25.4,7.083333333,0.85,9.116666667,32.6,0,0,3.35
403,4,25,1,183.3000031,37.98333333,23,0.083333333,0.916666667,1.933333333,10.98333333,0.4,0,0.666666667
403,4,25,1,194.6000061,38.6,16.41666667,3.416666667,0.3,3.1,14.73333333,0,0,0.633333333
403,4,25,6,1103.299988,184.8666667,63.5,37.8,0.4,18.45,62.86666667,0,0.033333333,1.816666667
403,4,25,2,400.1000061,79.06666667,32.25,3.716666667,1.233333333,8.383333333,30.06666667,0.916666667,0.5,2
403,4,25,3,531.1999969,47.63333333,6.783333333,8.7,0.633333333,11.7,15.91666667,0.3,2.933333333,0.666666667
403,4,25,3,554.3000031,78.31666667,25.8,22.41666667,0.85,11.21666667,13.48333333,0.316666667,2.2,2.033333333
403,4,25,1,193.3999939,23.81666667,6.333333333,0.05,0.016666667,3.083333333,13.65,0,0,0.683333333
403,4,25,1,168.6000061,30.38333333,11.85,1.566666667,1.016666667,2.466666667,12.31666667,0.133333333,0.433333333,0.6
403,4,25,2,381.2999878,37.33333333,19.23333333,3.416666667,0.983333333,7,5.45,0,0,1.25
403,4,25,23,4151.700012,321.1166667,75.6,51.16666667,12.53333333,74.16666667,72.75,10.73333333,10.25,13.91666667
403,4,25,7,1299.699982,341.2,70.55,30.61666667,2.333333333,19.93333333,207.1333333,3.183333333,2.933333333,4.516666667
403,4,26,1,182.1000061,19.43333333,7.716666667,0.35,0.35,2.783333333,7.5,0,0,0.733333333
403,4,26,2,361.3999939,54.11666667,22.35,0.1,0.75,5.45,22.2,0.4,1.466666667,1.4
403,4,26,7,1342.300003,243,90.3,20.06666667,1.383333333,18.85,98.13333333,9.033333333,0.816666667,4.416666667
403,4,26,1,186.6000061,22.5,6.283333333,1.466666667,0.35,3.3,9.15,1,0.433333333,0.516666667
403,4,26,8,1452.399979,186.7166667,60.35,26.86666667,3.266666667,31.45,51.41666667,4.8,3.066666667,5.5
403,4,26,3,575.8000031,78.21666667,19.08333333,15.05,0.333333333,8.55,30.71666667,0.883333333,0.666666667,2.933333333
403,4,26,21,3775.200058,523.0833333,119.6333333,27.08333333,6.566666667,84.65,263.2833333,3.916666667,5.8,12.15
403,4,27,5,975.2999878,197.9333333,90.66666667,1.916666667,1.466666667,10.18333333,82.23333333,4.6,3.416666667,3.45
403,4,27,2,348.6000061,66.9,16.3,13.43333333,0.383333333,6.183333333,29.13333333,0,0,1.466666667
403,4,27,2,331.1000061,56.86666667,23.23333333,7.5,0.7,8.55,13.25,2.066666667,0.3,1.266666667
403,4,27,3,537.4000092,82.51666667,29,1.033333333,0.7,6.216666667,40.93333333,0.966666667,1.666666667,2
403,4,27,9,1475.399963,256.9833333,79.43333333,43.61666667,3.483333333,28.41666667,68.53333333,17.85,10.65,5
403,4,27,1,172,23.63333333,4.766666667,0.666666667,0.333333333,2.7,13.08333333,0.683333333,0.866666667,0.533333333
403,4,27,12,2248.59996,535.3,170.5,21.3,7.566666667,28.5,289.1666667,7.45,3.733333333,7.083333333
403,4,28,8,1474.300003,259.95,83.86666667,43.35,1.166666667,15.3,97.93333333,12.63333333,2.116666667,3.583333333
403,4,28,4,743,134.7666667,53.73333333,3.733333333,1.416666667,8.833333333,59.66666667,2.9,1.983333333,2.5
403,4,28,8,1481.799988,278.75,98.56666667,12.6,1.466666667,19.2,127.9666667,13.11666667,1.016666667,4.816666667
403,4,28,2,350.2999878,74.7,15.81666667,26.56666667,0.583333333,12.18333333,16.93333333,0.766666667,0.5,1.35
403,4,28,3,539.6000061,78,30.3,5.283333333,1.616666667,4.95,29.01666667,3.483333333,1.7,1.65
403,4,28,6,1059.000031,223.6833333,78.16666667,33.56666667,1.833333333,20.45,83.36666667,0.95,1.666666667,3.683333333
403,4,28,5,920.3000031,229.6333333,52.7,13.91666667,2.8,13.16666667,140.0166667,2.033333333,1.9,3.1
403,4,29,7,1251.5,280.35,130.7,23,0.1,9.7,94.58333333,15.35,3.533333333,3.383333333
403,4,29,3,549,105.8833333,47.86666667,0.383333333,0.583333333,6.9,44.16666667,1.55,2.766666667,1.666666667
403,4,29,2,374.8999939,62,18.33333333,0,0.033333333,12.4,29.96666667,0,0,1.266666667
403,4,29,2,378.6999969,54.18333333,30.21666667,0.05,1.333333333,4.3,16.95,0.016666667,0.016666667,1.3
403,4,29,3,555.2000122,92.05,30.25,9.366666667,0.05,6.433333333,42.3,1.016666667,1.166666667,1.466666667
403,4,29,3,549.7999878,56.01666667,13.25,19.15,1.433333333,9.633333333,10.65,0,0,1.9
403,4,29,1,175.3000031,18.93333333,3.283333333,2.05,0.3,3.016666667,8.733333333,0.35,0.533333333,0.666666667
403,4,29,11,1970.200027,517.5666667,162.35,33.36666667,4.166666667,26.61666667,269.4,5.8,5.55,10.31666667
403,4,30,3,603.2999878,109.9,60.16666667,1.483333333,0.95,7,36.43333333,0.266666667,0.866666667,2.733333333
403,4,30,4,760.5,163.25,51.88333333,21.85,1.35,12.93333333,65.56666667,3.2,3.95,2.516666667
403,4,30,7,1330.700012,133.3166667,38.1,3.116666667,2.233333333,17.06666667,69.43333333,0.016666667,0.3,3.05
403,4,30,1,193.1000061,52.05,19.1,12.5,0.333333333,3.35,15.43333333,0.083333333,0.3,0.95
403,4,30,6,1111.999985,204.3333333,76.9,12.93333333,1.116666667,14.68333333,90.68333333,2.216666667,2.75,3.05
403,4,30,1,182.8999939,42.51666667,14.73333333,8.583333333,0.266666667,1.966666667,15.4,0.05,0.783333333,0.733333333
403,4,30,11,2056.299988,506.1333333,127.85,26.16666667,5.533333333,27.73333333,291.6333333,6.066666667,7,14.15
403,5,1,1,188.8999939,40.78333333,9.033333333,10.06666667,0.333333333,2.333333333,16.85,1.35,0,0.816666667
403,5,1,1,193.5,34.11666667,15.71666667,1.916666667,0.9,2.85,6.333333333,4.516666667,0.966666667,0.916666667
403,5,1,1,189.8000031,75.15,48.06666667,8.383333333,0.316666667,3.05,14.1,0,0,1.233333333
403,5,1,3,574.4999847,150.4666667,45.66666667,3.733333333,4.383333333,8.5,80.61666667,3.866666667,1.883333333,1.816666667
403,5,2,2,409.1999969,69.53333333,21.71666667,15.15,0.8,6.75,23.43333333,0,0,1.683333333
403,5,2,3,564.6000061,93.43333333,37.08333333,4.933333333,0.25,5.3,42.65,0.183333333,1.533333333,1.5
403,5,2,2,382.8000031,49.96666667,16.95,5.583333333,0.4,5.316666667,19.98333333,0,0,1.733333333
403,5,2,4,738.7999878,161.6166667,73.18333333,25.58333333,6.35,12.11666667,41.15,0.333333333,0.716666667,2.183333333
403,5,2,1,187.6999969,43.3,19.85,2.866666667,0.25,3.666666667,13.86666667,0.15,0.3,2.35
403,5,2,2,396,65.98333333,28.06666667,0.083333333,1.083333333,6.716666667,26.46666667,0.066666667,1.033333333,2.466666667
403,5,2,9,1664.40004,754.75,159.2333333,45.63333333,157.65,24.96666667,349.0833333,6.783333333,5.666666667,5.733333333
403,5,3,1,182.5,35.41666667,16.75,0.016666667,1.683333333,2.083333333,13.63333333,0,0,1.25
403,5,3,4,746.2999878,123.5166667,46.71666667,13.86666667,1.2,9.166666667,47.13333333,1.35,1.166666667,2.916666667
403,5,3,7,1319.600021,230.1166667,68.53333333,40.5,3.383333333,13.96666667,92.66666667,4.116666667,3.383333333,3.566666667
403,5,3,8,1508.000046,202.0833333,55.75,17.38333333,1.8,25.33333333,94.21666667,0.7,2.95,3.95
403,5,3,2,362.7999878,79.2,29.88333333,8.683333333,0.316666667,6.483333333,30.6,1.866666667,0.366666667,1
403,5,3,2,376.2999878,62.06666667,14.11666667,15.41666667,0.25,11.16666667,17.58333333,0.166666667,1.866666667,1.5
403,5,3,1,188.8999939,24.48333333,9.6,2.766666667,0.016666667,2.516666667,8.716666667,0.1,0.466666667,0.3
403,5,3,6,1075.199997,180.3666667,46.85,30.45,1.983333333,19.56666667,77.2,0.216666667,0.7,3.4
403,5,3,5,928.2999878,274.7,107.25,15.78333333,2.266666667,13.11666667,128.55,1.1,3.333333333,3.3
403,5,4,6,1161.299973,213.6333333,87.6,19.21666667,0.65,13.05,75.03333333,8.45,6.45,3.183333333
403,5,4,1,187.1999969,25.61666667,10.98333333,0.016666667,0,4.433333333,9.283333333,0.133333333,0.366666667,0.4
403,5,4,2,355.5999908,54.36666667,17.98333333,0.6,0.616666667,7.583333333,25.98333333,0.016666667,0.333333333,1.25
403,5,4,9,1665.400024,197.2833333,66.4,27.15,2.833333333,28.38333333,47.26666667,9.7,8.966666667,6.583333333
403,5,4,2,380.8999939,46.91666667,18.58333333,0.333333333,0.55,4.083333333,15.95,5.433333333,0.883333333,1.1
403,5,4,1,195.3000031,26.16666667,3.616666667,3.083333333,1.433333333,3.783333333,13.41666667,0,0,0.833333333
403,5,4,10,1795.599976,506.05,130.3833333,37.65,2.933333333,41.81666667,277.8833333,2.25,6.516666667,6.616666667
403,5,5,3,569.5,106.5666667,36.66666667,18.53333333,1,6.116666667,39.2,1.016666667,2.133333333,1.9
403,5,5,7,1259.600021,162.9333333,61.36666667,15.8,4,16.51666667,52.4,2.683333333,4.75,5.416666667
403,5,5,15,2820.999939,873.5166667,279.1833333,74.68333333,6.516666667,45.76666667,430.2666667,20.03333333,7.15,9.916666667
403,5,6,1,190.8999939,21.33333333,4.833333333,2,0.283333333,3.166666667,10.55,0,0,0.5
403,5,6,2,373.6000061,45.4,22.33333333,1.8,0.3,5.75,13.3,0.566666667,0.3,1.05
403,5,6,7,1280.300018,250.9333333,98.51666667,27.2,0.5,12.56666667,103.9666667,1.716666667,2.65,3.816666667
403,5,6,2,374,56.56666667,19.58333333,3.316666667,0.783333333,10.31666667,19.51666667,0.15,1.283333333,1.616666667
403,5,6,2,364.7999878,82.41666667,29.18333333,13.15,0.7,6.2,31.53333333,0,0,1.65
403,5,6,9,1662.200027,475.35,105.5333333,41.73333333,1.833333333,24.16666667,271.75,19.15,6.1,5.083333333
403,5,7,1,164.6000061,56.26666667,42.13333333,0,0.016666667,3.016666667,10.08333333,0.083333333,0.416666667,0.516666667
403,5,7,1,168.1999969,34,4.966666667,17.16666667,1.016666667,2.966666667,6.833333333,0.05,0.4,0.6
403,5,7,4,688.2000122,104.1,40.98333333,10.85,1.55,8.55,37.28333333,1.466666667,1.2,2.216666667
403,5,7,4,707.8000031,123.8333333,58.13333333,11.46666667,0.883333333,9.583333333,29.93333333,9.566666667,1.766666667,2.5
403,5,7,14,2569.899979,825.3,232.8833333,75.41666667,5.633333333,39,451.7,9.933333333,2.016666667,8.716666667
403,5,8,3,555.2000122,93.06666667,38.3,11.41666667,0.033333333,8.7,30.71666667,1.85,0,2.05
403,5,8,1,188,128.3666667,104.8,2.85,0.033333333,8.433333333,9.983333333,0.166666667,0.65,1.45
403,5,8,2,386.4000092,74.23333333,26.6,11.58333333,0.266666667,4.733333333,28.26666667,0.116666667,0.966666667,1.7
403,5,8,10,1923.499969,242,86.93333333,10.1,2.416666667,28.6,76.76666667,2.45,27.2,7.533333333
403,5,8,7,1300.399994,258.2333333,120.25,31.1,6.633333333,18.85,71.7,3.783333333,1.866666667,4.05
403,5,8,3,546.6000061,84.1,27.18333333,0.716666667,2.566666667,9.4,39.15,0.083333333,0.6,4.4
403,5,8,6,1140.399994,286.4666667,74.06666667,18.6,2.5,13.5,170.9333333,1.483333333,2.983333333,2.4
403,5,9,1,175.1999969,28.11666667,11.53333333,0.083333333,0,3.2,11.66666667,0.216666667,0.85,0.566666667
403,5,9,3,524.2000122,127.6666667,49.96666667,24.53333333,0.516666667,9.85,39.08333333,0.283333333,1.366666667,2.066666667
403,5,9,2,368.7999878,56.93333333,22.23333333,4.45,0.566666667,9.266666667,15.48333333,0.916666667,2.483333333,1.533333333
403,5,9,1,186.6999969,24.93333333,10.48333333,0.066666667,0.633333333,2.533333333,10.5,0,0,0.716666667
403,5,9,13,2375.599991,799.65,254.7333333,62.33333333,7.166666667,36.63333333,409.8666667,13.56666667,6.366666667,8.983333333
403,5,10,1,174.5,20.71666667,4.95,0.5,0.366666667,2.816666667,10.38333333,0,0.966666667,0.733333333
403,5,10,3,568.3000183,89.38333333,32.2,7.65,0.05,7.216666667,39.4,0.2,1.233333333,1.433333333
403,5,10,2,363.7999878,59.8,23.55,2.3,0.566666667,7,23.85,0.733333333,0.35,1.45
403,5,10,1,197.6000061,30,17.31666667,0.05,0.2,3.95,8.4,0,0,0.083333333
403,5,10,8,1499.700012,426.6333333,143.5666667,7.266666667,2.483333333,20.76666667,236.5833333,7.583333333,4.166666667,4.216666667
403,5,11,1,183.8000031,41.38333333,20.66666667,0.233333333,0.2,2.116666667,17.2,0.066666667,0.416666667,0.483333333
403,5,11,1,179.5,52.5,22.61666667,13.46666667,0.733333333,2.533333333,12.4,0,0,0.75
403,5,11,2,371.1000061,99.55,38.3,7.3,2.033333333,7.616666667,42.43333333,0.483333333,0,1.383333333
403,5,11,6,1081.600037,247.4,96.98333333,26.35,2.133333333,15.8,98.76666667,1.866666667,2.3,3.2
403,5,11,11,1996.5,661.7,232.5833333,58.31666667,5.666666667,31.53333333,319.5,3.2,4.233333333,6.666666667
403,5,12,6,1125.599976,174.5333333,47.56666667,27.1,0.983333333,13.3,74.66666667,2.866666667,2.3,5.75
403,5,12,1,167.1999969,66.45,29.15,5.716666667,0.55,6.383333333,24,0,0,0.65
403,5,12,5,916.5000153,134.7666667,46.08333333,27.95,1.7,14.63333333,40.3,0,0.016666667,4.083333333
403,5,12,1,169.1000061,17.66666667,4.583333333,3.566666667,0.766666667,1.75,5.333333333,0.05,0.733333333,0.883333333
403,5,12,1,180.6000061,22.11666667,5.333333333,0.1,0.166666667,2.3,12.95,0.15,0.433333333,0.683333333
403,5,12,2,367.6000061,70.3,23.16666667,6.883333333,0.233333333,4.9,32.83333333,0.133333333,0.716666667,1.433333333
403,5,12,1,173.3999939,39.25,18.08333333,5.833333333,0.233333333,2.883333333,11.58333333,0,0,0.633333333
403,5,12,2,381,41.78333333,22.31666667,3.566666667,0.583333333,6.183333333,7.766666667,0,0,1.366666667
403,5,12,10,1626.400024,533.4666667,141.1,51,3.433333333,27.61666667,288.6333333,4.416666667,8.35,8.916666667
403,5,13,5,895.5999908,158.8833333,60.41666667,19.8,1.6,12.81666667,55.98333333,3.25,2.25,2.766666667
403,5,13,4,749.2999878,129.2,44.68333333,14.78333333,0.866666667,9.85,57.03333333,0,0.016666667,1.966666667
403,5,13,1,172,28.21666667,10.35,0.866666667,0.55,2.8,13.01666667,0,0,0.633333333
403,5,13,1,168.6000061,22.83333333,8.883333333,4.1,0.833333333,2.066666667,6.233333333,0,0,0.716666667
403,5,13,1,189.6000061,49.58333333,27.05,9.116666667,0.283333333,4.133333333,8.35,0,0,0.65
403,5,13,4,763.1000061,110.5333333,44.03333333,10.16666667,1.766666667,9.133333333,41.53333333,0.066666667,0.966666667,2.866666667
403,5,13,1,178.6000061,26.46666667,11.11666667,0.4,0.316666667,2.583333333,11.46666667,0,0,0.583333333
403,5,13,2,368.8999939,27.25,10.61666667,0.55,0.6,6.483333333,7.783333333,0,0,1.216666667
403,5,13,11,2054.099991,595.05,171.4166667,35.73333333,5.8,34.08333333,334.5666667,3.183333333,3.45,6.816666667
403,5,14,4,668.1999893,166.5666667,97.08333333,2.916666667,0.766666667,6.233333333,54.55,1.633333333,2.116666667,1.266666667
403,5,14,11,2013.100006,362.4166667,126.45,61.26666667,3.983333333,31.41666667,129.6333333,2.8,1.533333333,5.333333333
403,5,14,1,183,33.86666667,17.01666667,5.666666667,0.35,4.383333333,5.083333333,0.083333333,0.566666667,0.716666667
403,5,14,2,369.5,52.73333333,22.45,5.566666667,0.55,3.433333333,20.18333333,0,0,0.55
403,5,14,13,2385.799988,569.75,149.9833333,54.18333333,2.816666667,39.63333333,314.5,0.683333333,2.483333333,5.466666667
403,5,15,2,378.5,50.85,15.9,6.65,0.933333333,5.833333333,20.36666667,0,0,1.166666667
403,5,15,6,1155,203.4333333,80,28.25,3.133333333,13.41666667,60.38333333,6.133333333,8.783333333,3.333333333
403,5,15,4,771.8000031,154.0833333,61.66666667,17.61666667,2.283333333,12.35,56.98333333,0.533333333,0,2.65
403,5,15,2,346.7999878,57.63333333,19.26666667,15.18333333,0.05,1.766666667,19.43333333,0,0.633333333,1.3
403,5,15,6,1180.400009,202.1666667,65.63333333,8.733333333,1.583333333,21.95,95.76666667,2.216666667,3.366666667,2.916666667
403,5,15,10,1907.200058,532.3833333,153.6166667,15.41666667,5.316666667,31.66666667,315.4333333,1.75,4.366666667,4.816666667
403,5,16,3,571.5999908,92.76666667,32.11666667,14.95,0.95,9.916666667,30.41666667,0.716666667,0.35,3.35
403,5,16,7,1378.900024,236.0333333,100.6833333,13.41666667,2.45,13.88333333,89.88333333,6,4.716666667,5
403,5,16,1,178.3000031,77.06666667,45.25,2.9,0.5,4.933333333,22.46666667,0,0,1.016666667
403,5,16,4,764.0999756,88.7,27.65,1.266666667,1.683333333,11.86666667,42.08333333,0.816666667,1.7,1.633333333
403,5,16,15,2876.09996,758.0166667,185.6166667,45.56666667,5.816666667,34.25,454.85,4.183333333,14.15,13.58333333
403,5,17,1,195.5,43.05,25.78333333,1.966666667,0.316666667,3.583333333,10.76666667,0,0,0.633333333
403,5,17,3,574.4000092,95.21666667,43.9,1.583333333,1.133333333,5.766666667,37.65,1.833333333,2.033333333,1.316666667
403,5,17,4,742,181.75,72.05,13.66666667,2.083333333,7.633333333,80.23333333,2.4,1.7,1.983333333
403,5,17,5,928.3000031,201.1166667,92.36666667,35.43333333,2.616666667,15.7,43.31666667,4.55,3.533333333,3.6
403,5,17,7,1354.500031,337.6166667,47.91666667,26.53333333,4.733333333,21.43333333,228.2833333,1.433333333,3.266666667,4.016666667
403,5,18,2,378.1000061,64.13333333,29.5,5.85,1.083333333,3.75,22.45,0,0,1.5
403,5,18,3,577.5,88.41666667,39.3,2.666666667,1.183333333,9.033333333,34.1,0,0.016666667,2.116666667
403,5,18,1,197.3999939,47.88333333,20.66666667,0,0.016666667,7.916666667,15.96666667,0.066666667,2.533333333,0.716666667
403,5,18,1,194.5,32.76666667,17.6,0.716666667,1.583333333,1.866666667,9.6,0.133333333,0.65,0.616666667
403,5,18,3,585.6999817,118.1333333,51.78333333,4.216666667,0.666666667,7.466666667,49.81666667,0.883333333,1.5,1.8
403,5,18,14,2629.699982,807.2833333,202.4333333,67.63333333,7.783333333,43.76666667,467.6,3.85,4.866666667,9.35
403,5,19,1,174.3999939,48.06666667,26.13333333,4.683333333,0.75,3.066666667,12.35,0,0,1.083333333
403,5,19,4,746.8000183,168.6166667,68.41666667,22.45,1.816666667,11.56666667,61.38333333,0,0,2.983333333
403,5,19,1,191.8000031,40.6,18.58333333,0,0.033333333,7.183333333,13.81666667,0.1,0.433333333,0.45
403,5,19,3,565.1000061,154.5166667,48.63333333,32.81666667,1.65,9.4,59.95,0.25,0,1.816666667
403,5,19,5,912.6000061,95.5,40.35,0.15,1.6,14.8,35.28333333,0,0.016666667,3.3
403,5,19,6,1141.100021,144.1833333,42.26666667,14.83333333,3.966666667,13.91666667,60.23333333,1.583333333,2.766666667,4.616666667
403,5,19,9,1663.799988,439.7666667,134.85,6.183333333,7.05,22.95,255.5333333,5,3.2,5
403,5,20,2,345,82.5,44.05,0.716666667,0.366666667,7.166666667,29.2,0,0,1
403,5,20,4,764.2000122,168.5833333,72.9,18.78333333,1.516666667,10.23333333,58.11666667,2.116666667,2.55,2.366666667
403,5,20,1,184.6000061,33.91666667,16.73333333,0.05,0.316666667,2.8,13.05,0.016666667,0.333333333,0.616666667
403,5,20,1,180.1000061,35.83333333,16.58333333,0.033333333,0.45,3.133333333,13.9,0.083333333,0.766666667,0.883333333
403,5,20,1,200.1999969,41.2,18.71666667,6.566666667,0.916666667,3.833333333,9.766666667,0.116666667,0.7,0.583333333
403,5,20,16,2981.499985,864.1833333,242.7,61.51666667,4.133333333,45.06666667,475.8666667,18.41666667,7.2,9.283333333
403,5,21,1,157.3000031,40.75,8.2,13.78333333,0.783333333,5.533333333,11.38333333,0.1,0.4,0.566666667
403,5,21,1,185.5,39.75,8.016666667,14.03333333,0.333333333,5.433333333,11.43333333,0,0,0.5
403,5,21,6,1039.200012,177.15,87.5,5.083333333,1.033333333,9.533333333,65.6,3.833333333,1.433333333,3.133333333
403,5,21,8,1433.500031,176.9833333,50.13333333,28.16666667,4.966666667,25.91666667,51.31666667,3.533333333,6.083333333,6.866666667
403,5,21,1,185.1999969,32.63333333,8.35,8.733333333,2.083333333,2.016666667,10.28333333,0.083333333,0.4,0.683333333
403,5,21,3,537.2999878,98.38333333,41.81666667,5.016666667,1.1,9.8,35.46666667,0.083333333,2.533333333,2.566666667
403,5,21,1,176.3000031,22,2.75,10.38333333,0.016666667,3.85,4.25,0,0,0.75
403,5,21,2,364.8999939,48.96666667,6.133333333,14.43333333,0.716666667,7.466666667,15.58333333,0.833333333,1.866666667,1.933333333
403,5,21,3,547.1000061,207.9333333,81.03333333,27.05,1.2,21.55,69.68333333,4.116666667,1.166666667,2.133333333
403,5,21,8,1527.699982,399.9833333,90,18.13333333,3.716666667,17.18333333,249.2666667,1.55,2.133333333,18
403,5,22,2,366.5,79.3,42.28333333,0.1,0.966666667,8.75,26.03333333,0.016666667,0,1.15
403,5,22,1,192.8000031,35.66666667,17.33333333,0,0.016666667,3.133333333,14.03333333,0.05,0.5,0.6
403,5,22,8,1419.099991,225,64.31666667,42.6,3.866666667,27.81666667,68.28333333,5.383333333,5.95,6.783333333
403,5,22,1,168.5,51.13333333,17.33333333,13.43333333,0.566666667,2.433333333,16.71666667,0,0,0.65
403,5,22,2,384.8999939,79.21666667,26.4,2.333333333,0.633333333,8.166666667,37.1,3.983333333,0,0.6
403,5,22,13,2359.099945,674.0166667,211.65,94.65,6.533333333,38.11666667,302.2833333,6.116666667,6.15,8.516666667
403,5,23,9,1696.299927,344.2,160.4333333,27.91666667,2.083333333,20.95,122.8666667,1.766666667,2.533333333,5.65
403,5,23,1,176.6000061,21.16666667,5.066666667,0.783333333,0.316666667,3.833333333,4.9,4.583333333,1,0.683333333
403,5,23,1,191.3999939,36.2,10.91666667,1.833333333,0.333333333,2.466666667,17.81666667,1.416666667,0.7,0.716666667
403,5,23,1,161.8999939,28.25,8.066666667,0.466666667,0.283333333,2.266666667,7.533333333,7.85,1.166666667,0.616666667
403,5,23,7,1243.399948,291.5833333,89.3,26.95,2.1,18.76666667,129.95,12.71666667,7.816666667,3.983333333
403,5,23,10,1884.599976,492.0333333,146.6666667,16.63333333,3.95,23.43333333,288.4,1.95,3.366666667,7.633333333
403,5,24,1,190.3999939,47.85,26.55,6.25,0.583333333,2.966666667,9.533333333,1.216666667,0,0.75
403,5,24,6,1118.700012,197.6666667,83.71666667,10.46666667,2.616666667,12.78333333,81.68333333,0.816666667,2.716666667,2.866666667
403,5,24,3,570.1999969,98.25,32.13333333,9.816666667,1.916666667,12.61666667,27.71666667,2.083333333,9.966666667,2
403,5,24,1,180,33.01666667,3.816666667,2.566666667,1.133333333,4.7,17.65,1.35,1.266666667,0.533333333
403,5,24,8,1532.499969,520.6333333,172.6333333,41.76666667,3.383333333,22.41666667,267.45,3.933333333,4.466666667,4.583333333
403,5,25,3,599.9000244,81.26666667,19.9,7.166666667,0.4,7.316666667,43.5,0.133333333,1.283333333,1.566666667
403,5,25,2,383.2999878,73.85,25.41666667,4.683333333,0.9,7.1,30.3,3.266666667,0.966666667,1.216666667
403,5,25,3,558.3000031,127.1833333,51.35,6.3,2.516666667,14.65,35.88333333,11.8,1.333333333,3.35
403,5,25,2,374.5,70.1,25.93333333,12.06666667,0.45,5.016666667,22.48333333,1.216666667,1.333333333,1.6
403,5,25,3,558.5999756,142.4666667,54.03333333,0.383333333,1.083333333,9.516666667,69.86666667,0.816666667,0.4,6.366666667
403,5,25,5,930.9000244,252.2,90.41666667,16.51666667,4.766666667,16.83333333,93.23333333,18.16666667,8.35,3.916666667
403,5,25,13,2433.700058,431.5333333,117.1833333,27.55,3.766666667,40.61666667,220.25,12,2.133333333,8.033333333
403,5,26,4,751.3000031,179.2833333,81.16666667,25.81666667,2.8,12.5,53.3,0.216666667,1.416666667,2.066666667
403,5,26,7,1278,339.8166667,100.4,16.71666667,1.933333333,21.26666667,188.5166667,4.883333333,2.4,3.7
403,5,28,1,179.8999939,51.01666667,27.55,1.8,0.316666667,3.933333333,16,0.75,0,0.666666667
403,5,28,2,360.9000092,65,37.96666667,0.733333333,1.233333333,3.616666667,18.11666667,1,0.933333333,1.4
403,5,28,3,549.2999878,104.6666667,39.43333333,0.116666667,1.55,8.883333333,48.36666667,0.666666667,0.533333333,5.116666667
403,5,28,1,173.3000031,32,19.23333333,3.116666667,0.25,4.1,4.583333333,0,0,0.716666667
403,5,28,2,343.7000122,112.9666667,52.01666667,3.233333333,0.45,5.816666667,44.23333333,3.083333333,2.166666667,1.966666667
403,5,28,7,1307.600021,325.1166667,70.58333333,16.93333333,2.4,20.63333333,197.1833333,5.85,2.6,8.933333333
403,5,29,9,1719.599976,303.95,123.85,30.23333333,4.133333333,16.53333333,115.6333333,2.266666667,3.983333333,7.316666667
403,5,29,2,398,52.58333333,13.05,0.583333333,0.3,3.95,31.56666667,1.266666667,0.766666667,1.1
403,5,29,1,181.8999939,58.8,35.45,6.533333333,0.266666667,2.366666667,13.26666667,0,0,0.916666667
403,5,29,1,171.6000061,37.51666667,20.2,3.783333333,0.833333333,2.4,9.466666667,0,0,0.833333333
403,5,29,14,2566.300003,653.9833333,143.7833333,28.85,6.883333333,42.16666667,398.5666667,17.96666667,6.033333333,9.733333333
403,5,30,9,1680.700027,338.35,128.0666667,45.31666667,1.066666667,23.3,134.7333333,1.016666667,1.8,3.05
403,5,30,1,193.8999939,28.63333333,5.3,0.083333333,0.383333333,2.016666667,19.93333333,0,0.583333333,0.333333333
403,5,30,2,361.6000061,56,16.55,6.116666667,0.55,6.583333333,24.65,0.183333333,0,1.366666667
403,5,30,4,700.5999756,68.13333333,21.21666667,7.95,1.316666667,11.25,22.11666667,1.533333333,0,2.75
403,5,30,1,185.8999939,22.93333333,3.1,1.85,0.366666667,3.116666667,8.866666667,3.483333333,1.466666667,0.683333333
403,5,30,1,172.3999939,28.86666667,8.833333333,6.083333333,0.016666667,2.383333333,10.8,0.05,0.466666667,0.233333333
403,5,30,0,0,36.65,9.75,11.63333333,0.466666667,4.166666667,10.63333333,0,0,0
403,5,30,15,2803.599976,686.45,236.15,27.93333333,7.216666667,47.85,340.55,11.46666667,7.266666667,8.016666667
403,5,31,3,575.7999878,89.21666667,41.15,5.7,0.416666667,6.183333333,33.2,0.316666667,0.333333333,1.916666667
403,5,31,6,1157.5,205.55,84.95,2.233333333,2.416666667,11.9,100.0333333,0.116666667,0.35,3.55
403,5,31,3,597.2999878,99.86666667,25.46666667,7.25,2.166666667,5.75,54.11666667,3.7,0,1.416666667
403,5,31,1,176.6999969,28.7,7.033333333,5.45,0.4,2.666666667,8.583333333,3.25,0.466666667,0.85
403,5,31,2,374.7000122,100.2166667,68.43333333,0.016666667,0.05,4.7,22.63333333,2.833333333,0,1.55
403,5,31,11,1906.000015,624.1166667,202.95,86.7,5.466666667,32.08333333,278.5,7.266666667,3.816666667,7.333333333
403,6,1,3,596,117.6666667,54.28333333,11.45,1.616666667,5.75,42.86666667,0.166666667,0,1.533333333
