,stop_type,year,postcode,long,lat,neighbourhood,locality,total,nutrient_ratio,perishable_ratio
217,Delivery,2011,M4V 1T3,-79.3967069,43.6901009,Midtown Toronto,Toronto,14128,0.3519999092668684,0.1595401478461081
218,Delivery,2011,M4W 2H2,-79.3877344,43.6737001,Midtown Toronto,Toronto,12035,0.3915269000230875,0.0910266284913296
219,Delivery,2011,M4X 1C1,-79.369523,43.6664354,Downtown,Toronto,15280,0.20677827345745498,0.06381340817121803
220,Delivery,2011,M4X 1G6,-79.37172259999998,43.6690876,Downtown,Toronto,13441,0.4842316957055161,0.13428832342839037
221,Delivery,2011,M4X 1N4,-79.37225059999999,43.6698783,Downtown,Toronto,6125,0.39885829120151767,0.11659516568704524
222,Delivery,2011,M4X 1W5,-79.37489000000001,43.668495,Downtown,Toronto,6530,0.20261833724741624,0.03859136979341583
223,Delivery,2011,M4Y 1J7,-79.3857111,43.66602460000001,Downtown,Toronto,14461,0.39021614956213674,0.04235095444756049
224,Delivery,2011,M4Y 1R9,-79.38465550000001,43.6685942,Downtown,Toronto,15884,0.2309426037374152,0.21565701715383365
225,Delivery,2011,M4Y 2C9,-79.38078459999998,43.6661564,Downtown,Toronto,8140,0.38198342963543325,0.14351815487851138
226,Delivery,2011,M4Y 2K4,-79.3770895,43.6671445,Downtown,Toronto,6402,0.425716449920903,0.11865810051556323
227,Delivery,2011,M5A 1S1,-79.3721626,43.6537839,Downtown,Toronto,37639,0.5933332364870177,0.08646083985205429
228,Delivery,2011,M5A 1T3,-79.3628358,43.6561715,Downtown,Toronto,153623,0.520426255260752,0.07211649501873042
229,Delivery,2011,M5A 1V2,-79.35773209999999,43.657323600000005,Downtown,Toronto,60256,0.3671578648424747,0.09174232441792195
230,Delivery,2011,M5A 2A2,-79.3702269,43.658198999999996,Downtown,Toronto,43970,0.4132395662951016,0.09164161327455435
231,Delivery,2011,M5A 2A8,-79.3668834,43.659516499999995,Downtown,Toronto,39350,0.4059832028380327,0.12645393956196244
232,Delivery,2011,M5A 2B1,-79.3665314,43.659187,Downtown,Toronto,104965,0.48927679870899804,0.10697378905735609
233,Delivery,2011,M5A 2B7,-79.36151590000001,43.660125,Downtown,Toronto,58742,0.49205739336112414,0.13291450669989063
234,Delivery,2011,M5A 2C6,-79.36538759999999,43.6613778,Downtown,Toronto,59394,0.5097912145156962,0.10489090669276678
235,Delivery,2011,M5A 2E5,-79.37277850000001,43.6608846,Downtown,Toronto,21171,0.4510400261732363,0.10355008166491793
236,Delivery,2011,M5A 2E6,-79.3713707,43.6616422,Downtown,Toronto,38045,0.37441653484377985,0.10324041355021472
237,Delivery,2011,M5A 2G2,-79.36917109999999,43.6621032,Downtown,Toronto,22597,0.5878215704345282,0.12269170155763699
238,Delivery,2011,M5A 2G7,-79.3657395,43.6625968,Downtown,Toronto,47360,0.4337179782952964,0.14045060745979013
239,Delivery,2011,M5A 2J3,-79.36217579999999,43.664226899999996,Downtown,Toronto,12655,0.18720880924149508,0.04204601924714293
240,Delivery,2011,M5A 2L1,-79.36961099999999,43.6641458,Downtown,Toronto,10905,0.5610399465037463,0.11862120121521288
241,Delivery,2011,M5A 2R6,-79.37084279999999,43.654920600000004,Downtown,Toronto,11480,0.15698072227698187,0.03701528524565446
242,Delivery,2011,M5A 2V2,-79.3665314,43.654442200000005,Downtown,Toronto,41812,0.646571406502606,0.11478529494499873
243,Delivery,2011,M5A 2V8,-79.3689071,43.660521700000004,Downtown,Toronto,1860,0.0,0.0
244,Delivery,2011,M5A 2Z4,-79.36459559999999,43.6564848,Downtown,Toronto,7988,0.4638920320548778,0.19154311269279065
245,Delivery,2011,M5A 2Z7,-79.3671473,43.6606532,Downtown,Toronto,1340,0.0,0.0
246,Delivery,2011,M5A 3A4,-79.36609150000001,43.658775,Downtown,Toronto,1480,0.022666666666666665,0.0
247,Delivery,2011,M5A 3E5,-79.36186790000001,43.65571,Downtown,Toronto,280,0.0,0.0
248,Delivery,2011,M5A 3J7,-79.358788,43.6560883,Downtown,Toronto,93563,0.4246001745274486,0.09397386763563041
249,Delivery,2011,M5A 3N1,-79.3563241,43.6554122,Downtown,Toronto,29489,0.5104936209207851,0.14608879041365794
250,Delivery,2011,M5A 3N6,-79.36433170000001,43.657720399999995,Downtown,Toronto,600,0.0,0.0
251,Delivery,2011,M5A 3P1,-79.35694009999999,43.659102600000004,Downtown,Toronto,37515,0.5917255736424198,0.0785924181677992
252,Delivery,2011,M5A 3V3,-79.3640677,43.659697200000004,Downtown,Toronto,19435,0.3042443692142455,0.12041483234549455
253,Delivery,2011,M5B 1S1,-79.38157640000001,43.6587434,Downtown,Toronto,16517,0.5900199399874966,0.06300362107722196
254,Delivery,2011,M5B 2B7,-79.3746261,43.6562389,Downtown,Toronto,112239,0.464142956015992,0.09744838789944031
255,Delivery,2011,M5B 2K6,-79.3740982,43.6554481,Downtown,Toronto,98481,0.46779247914707484,0.1032748174976759
256,Delivery,2011,M5C 1K6,-79.37550590000001,43.6508348,Downtown,Toronto,69681,0.46701469661394956,0.06997258492316578
257,Delivery,2011,M5C 2Z3,-79.3766496,43.653537,Downtown,Toronto,52957,0.23170262893449745,0.05647369450197434
258,Delivery,2011,M5G 1R8,-79.3875585,43.6515926,Downtown,Toronto,0,0.0,0.0
259,Delivery,2011,M5J 1W9,-79.3857111,43.647044799999996,Downtown,Toronto,7395,0.399750921311317,0.12336728724916901
260,Delivery,2011,M5R 2S7,-79.4047989,43.668328499999994,Midtown Toronto,Toronto,21235,0.5414246723547073,0.0945787269248735
261,Delivery,2011,M5R 3G7,-79.41394559999999,43.6712581,Midtown Toronto,Toronto,17876,0.4517719456157115,0.16055855841947705
262,Delivery,2011,M5R 3K6,-79.3982022,43.6754944,Midtown Toronto,Toronto,9560,0.4922690212924202,0.08276036944832217
263,Delivery,2011,M5S 1J6,-79.4015446,43.6646886,Downtown,Toronto,1134,0.0,0.0
264,Delivery,2011,M5S 1M4,-79.3938041,43.6688573,Midtown Toronto,Toronto,27474,0.5558587454085291,0.06791778609541044
265,Delivery,2011,M5S 1R8,-79.3928365,43.668396200000004,Downtown,Toronto,5655,0.5115734503755086,0.1276561692427083
266,Delivery,2011,M5S 2H1,-79.40092890000001,43.6584779,Downtown,Toronto,126180,0.27833722168467767,0.10808030571314867
267,Delivery,2011,M5S 2H4,-79.40233620000001,43.662168,Downtown,Toronto,10390,0.42610661380546916,0.19866776340398687
268,Delivery,2011,M5S 3A7,-79.4044251,43.66664420000001,Midtown Toronto,Toronto,44185,0.5181301719431994,0.08510334064318385
269,Delivery,2011,M5T 1A5,-79.4033037,43.6483934,Downtown,Toronto,13345,0.44172251223812337,0.15047850777139934
270,Delivery,2011,M5T 1C3,-79.3914291,43.6519548,Downtown,Toronto,46594,0.3287434818392136,0.06502930807822609
271,Delivery,2011,M5T 1H6,-79.4013687,43.6520685,Downtown,Toronto,47661,0.49469610965314864,0.08204523272945924
272,Delivery,2011,M5T 2C7,-79.3967069,43.6506688,Downtown,Toronto,12009,0.29403504814755466,0.08865139686543505
273,Delivery,2011,M5T 2J6,-79.3989059,43.6513934,Downtown,Toronto,59815,0.4684287812552817,0.14053875581679004
274,Delivery,2011,M5T 2K7,-79.39952159999999,43.648855700000006,Downtown,Toronto,25265,0.29536065716978965,0.0543246981789834
275,Delivery,2011,M5T 2L9,-79.4031278,43.6566816,Downtown,Toronto,136038,0.4664007014919747,0.07756383811427696
276,Delivery,2011,M5T 2V9,-79.3983781,43.648971200000005,Downtown,Toronto,18660,0.24016237706751847,0.05724906874283349
277,Delivery,2011,M5V 3C6,-79.3886141,43.6460559,Downtown,Toronto,55300,0.8266116353309567,0.06762043335279275
278,Delivery,2011,M5V 3G9,-79.3987299,43.6470761,Downtown,Toronto,26020,0.6673543433559523,0.0584730255084652
279,Delivery,2011,M5V 3W8,-79.4026,43.6458064,Downtown,Toronto,36992,0.5596815727440095,0.12447874193889812
280,Delivery,2011,M6A 2W9,-79.46581809999999,43.7141722,Yorkdale,Toronto,39400,0.5517417774396562,0.12168549317087403
281,Delivery,2011,M6A 3B4,-79.4475342,43.7172124,Lawrence Heights,Toronto,24655,0.4649126240309109,0.14057828837530903
282,Delivery,2011,M6B 2B1,-79.457204,43.706112899999994,Glen Park,Toronto,98377,0.40190706041806,0.09283647809254332
283,Delivery,2011,M6B 3S7,-79.4529846,43.708979799999994,Glen Park,Toronto,8448,0.448732848185968,0.10713070082644117
284,Delivery,2011,M6B 3T4,-79.4536878,43.7117117,Glen Park,Toronto,54230,0.43259135450102926,0.15300985501110037
285,Delivery,2011,M6C 1B2,-79.4263449,43.681382799999994,Midtown Toronto,Toronto,27840,0.5130698517257299,0.10809256807411673
286,Delivery,2011,M6C 2R5,-79.43970959999999,43.6918166,Midtown Toronto,Toronto,29801,0.5833305040187317,0.10074603987219606
287,Delivery,2011,M6E 2K3,-79.4557975,43.6947213,Eglinton West,Toronto,11802,0.44691473828094214,0.1109219551141444
288,Delivery,2011,M6E 2T5,-79.4622143,43.69717,Briar Hill - Belgravia,Toronto,30396,0.46354852173169137,0.12987651998546176
289,Delivery,2011,M6E 2V4,-79.437072,43.6822342,St. Clair West Village,Toronto,23403,0.4996803512094603,0.09999157235651446
290,Delivery,2011,M6E 3G9,-79.4456001,43.6958473,Oakwood Village,Toronto,29265,0.4566492113741453,0.16117155480050774
291,Delivery,2011,M6E 4X3,-79.46282959999999,43.6894471,Fairbank,Toronto,59395,0.5810065146900975,0.10221499548641132
292,Delivery,2011,M6G 1L1,-79.4154406,43.664059,Koreatown,Toronto,19573,0.4063741834083392,0.07724991324448376
293,Delivery,2011,M6G 1M2,-79.4237948,43.6626885,Christie Pits,Toronto,35917,0.617864106742474,0.12979165144683702
294,Delivery,2011,M6G 3B1,-79.4188703,43.665491100000004,Midtown Toronto,Toronto,5628,0.6255788554276795,0.1474221938988021
295,Delivery,2011,M6H 1L6,-79.4288069,43.6614507,Dovercourt Park,Toronto,56336,0.5699807651166714,0.15550244274253902
296,Delivery,2011,M6H 2G7,-79.433555,43.6740504,Davenport,Toronto,11384,0.411272041753518,0.18207042916286062
297,Delivery,2011,M6H 2Y9,-79.4294225,43.657281899999994,Dufferin Grove,Toronto,55997,0.5772021104661078,0.10682775220199643
298,Delivery,2011,M6H 3H9,-79.433643,43.658565,Dufferin Grove,Toronto,28455,0.5944796908179757,0.10837811660137767
299,Delivery,2011,M6H 3Z5,-79.4456001,43.665609499999995,Wallace Emerson,Toronto,36770,0.5465818522464855,0.16786934306092602
300,Delivery,2011,M6H 4E1,-79.4298621,43.6618456,Dovercourt Park,Toronto,59243,0.5499787956494253,0.15226335754812997
301,Delivery,2011,M6J 1V2,-79.40770129999999,43.6517704,Trinity - Bellwoods,Toronto,135050,0.5141478632646239,0.08698944830726936
302,Delivery,2011,M6J 1W4,-79.41464909999999,43.650268700000005,Trinity - Bellwoods,Toronto,9770,0.40774181771674284,0.15093353073418728
303,Delivery,2011,M6J 3M7,-79.42388270000001,43.6428984,Little Portugal,Toronto,36746,0.6087036029876225,0.0839001609777003
304,Delivery,2011,M6J 3P2,-79.4047989,43.6457893,Niagara,Toronto,9920,0.10320206425220466,0.018244535478319803
305,Delivery,2011,M6K 1C2,-79.437028,43.6368917,Parkdale,Toronto,87175,0.7847718102680983,0.08819315295941316
306,Delivery,2011,M6K 1G8,-79.4310931,43.6383786,Parkdale,Toronto,84120,0.4293173175950673,0.11364972005562576
307,Delivery,2011,M6K 1L2,-79.4293345,43.641923299999995,Parkdale,Toronto,9323,0.38384073565830135,0.155259385940773
308,Delivery,2011,M6K 2N6,-79.4329396,43.6398116,Parkdale,Toronto,47489,0.5228438361396699,0.07472665482597614
309,Delivery,2011,M6K 3A4,-79.4385667,43.6352918,Parkdale,Toronto,1250,0.3221308223101623,0.0
310,Delivery,2011,M6K 3A5,-79.43878649999999,43.6362395,Parkdale,Toronto,45634,0.4818679932122147,0.1047021433357089
311,Delivery,2011,M6K 3B6,-79.4417318,43.638256899999995,Parkdale,Toronto,15355,0.599416052589135,0.09882326683659827
312,Delivery,2011,M6L 1A8,-79.48234079999999,43.7065208,Brookhaven - Amesbury,Toronto,3884,0.26358833517758257,0.05845063368153123
313,Delivery,2011,M6L 2C7,-79.5065922,43.7161744,Maple Leaf,Toronto,16224,0.3517558153612542,0.11063300145731102
314,Delivery,2011,M6M 3E5,-79.4693338,43.70383220000001,Brookhaven - Amesbury,Toronto,150,0.0,0.0
315,Delivery,2011,M6M 5E2,-79.4688065,43.692077000000005,Silverthorn,Toronto,57317,0.47914009156094584,0.13384377612741158
316,Delivery,2011,M6N 1B7,-79.4547427,43.670907799999995,Carleton Village,Toronto,26655,0.5820933726613896,0.14011174476768856
317,Delivery,2011,M6N 2H6,-79.4818135,43.678461999999996,Rockcliffe - Smythe,Toronto,9830,0.33575473978118603,0.135950873878194
318,Delivery,2011,M6R 1A3,-79.440413,43.6396917,Parkdale,Toronto,64959,0.5308435624587884,0.0861224538763659
319,Delivery,2011,M6R 1L3,-79.4497319,43.6454542,Sunnyside,Toronto,35780,0.5879178795373566,0.11089864289399198
320,Delivery,2011,M6R 3B5,-79.4518857,43.6545166,Roncesvalles Village,Toronto,14190,0.4962689959184108,0.07441924620987653
321,Delivery,2011,M8V 1C5,-79.48831640000002,43.6136464,Mimico,Toronto,31730,0.41340708604184057,0.10737595536790864
322,Delivery,2011,M8V 2Z5,-79.5032536,43.6027076,New Toronto,Toronto,29960,0.40606854703160916,0.10242430845695846
323,Delivery,2011,M8V 3B6,-79.506065,43.6020768,New Toronto,Toronto,12030,0.4305755696817488,0.15277085580687405
324,Delivery,2011,M8X 2W4,-79.52284399999999,43.6460005,Islington,Toronto,21707,0.4215427668680164,0.10754767468026422
325,Delivery,2011,M8Y 1A3,-79.4968397,43.618221000000005,Mimico,Toronto,150,0.0,0.0
326,Delivery,2011,M8Y 3J1,-79.4909525,43.62977120000001,Humber Bay,Toronto,22400,0.3924194695643486,0.13715100555368626
327,Delivery,2011,M8Z 1J5,-79.51502590000001,43.6173058,Mimico,Toronto,20647,0.5385938299627759,0.11323359407439298
328,Delivery,2011,M8Z 2E7,-79.5050986,43.6305615,The Queensway,Toronto,3000,0.0,0.0
329,Delivery,2011,M9B 2A8,-79.5566561,43.646818700000004,Eatonville,Toronto,102380,0.3822874332641112,0.1323067053377194
330,Delivery,2011,M9C 2Y3,-79.56859720000001,43.6446533,Etobicoke West Mall,Toronto,900,0.4,0.13333333333333333
331,Delivery,2011,M9L 2K6,-79.5710554,43.7584,Humber Summit,Toronto,8090,0.4045505161743404,0.1474614922283581
332,Delivery,2011,M9M 3A4,-79.5327694,43.735626,Emery,Toronto,1380,0.34782608695652173,0.08695652173913043
333,Delivery,2011,M9N 1V8,-79.5129176,43.698387100000005,Weston,Toronto,21060,0.3920275207039029,0.13730215113726127
334,Delivery,2011,M9N 1X2,-79.519506,43.7014412,Weston,Toronto,49157,0.4984053559124015,0.14345685698036129
335,Delivery,2011,M9N 3P5,-79.51590440000001,43.70058970000001,Weston,Toronto,9054,0.4396192283274297,0.06968267591483336
336,Delivery,2011,M9V 1P9,-79.5801855,43.737029799999995,Rexdale,Toronto,25491,0.3257261281364372,0.1607440714538064
337,Delivery,2011,M9V 2C9,-79.588788,43.7456681,Rexdale,Toronto,20795,0.4678301458774034,0.15596871316949984
338,Delivery,2011,M9V 3A9,-79.58334570000001,43.7447242,Rexdale,Toronto,19205,0.4357378547246506,0.11543627540796193
339,Delivery,2011,M9V 3M8,-79.58317009999999,43.735082399999996,Rexdale,Toronto,197376,0.43523389802210183,0.17312021304077707
340,Delivery,2011,M9V 4E3,-79.5812389,43.7460114,Rexdale,Toronto,16465,0.4367057043960865,0.1208339568237495
341,Delivery,2011,M9W 1G1,-79.5680704,43.7049546,Rexdale,Toronto,58685,0.41616848579251325,0.17679817439036663
342,Delivery,2011,M9W 2N9,-79.5471725,43.72895689999999,The Elms,Toronto,110467,0.3375651519563976,0.12990672012424548
343,Delivery,2011,M9W 3A4,-79.57246009999999,43.7191378,Rexdale,Toronto,18310,0.5432421376860924,0.11885122112999466
344,Delivery,2012,L5G 4L8,-79.561661,43.5713346,Lakeview,Mississauga,11249,0.46350013385593725,0.23359213786428895
345,Delivery,2012,M1E 1W7,-79.1940008,43.7584566,West Hill,Toronto,122175,0.8029033698056749,0.08227061839672521
346,Delivery,2012,M1E 1X2,-79.1962927,43.7641476,West Hill,Toronto,21430,0.4843654096304588,0.11516076738024479
347,Delivery,2012,M1E 1Z9,-79.18994570000001,43.7647255,West Hill,Toronto,97877,0.5018537547618448,0.1097278969113924
348,Delivery,2012,M1E 2R9,-79.19585190000001,43.766545799999996,West Hill,Toronto,61130,0.405182601239781,0.17827848962793535
349,Delivery,2012,M1E 2S1,-79.1945297,43.7672331,West Hill,Toronto,14505,0.4800029004670962,0.10556147948356157
350,Delivery,2012,M1E 2S2,-79.1931192,43.7665071,West Hill,Toronto,2335,0.17071920534607102,0.06266266266266265
351,Delivery,2012,M1G 1R2,-79.2111007,43.7626001,Woburn,Toronto,21773,0.40388133775618096,0.16694212661436447
352,Delivery,2012,M1H 3C3,-79.23225090000001,43.7767383,Woburn,Toronto,13607,0.4003022108293033,0.13065680650636213
353,Delivery,2012,M1H 3H7,-79.22379140000001,43.7561157,Woburn,Toronto,17575,0.3992388248161409,0.1788335883813241
354,Delivery,2012,M1K 1M2,-79.25762490000001,43.717889299999996,Kennedy Park,Toronto,29362,0.6455818230825867,0.07617198058842319
355,Delivery,2012,M1K 2B5,-79.2666098,43.727474900000004,Scarborough Junction,Toronto,21885,0.5264551711540659,0.09133333504700795
356,Delivery,2012,M1K 2N8,-79.2681072,43.73183529999999,Ionview,Toronto,17805,0.32087167704030894,0.05262609137385129
357,Delivery,2012,M1K 3G2,-79.26220550000001,43.7266137,Scarborough Junction,Toronto,14260,0.5339048182979549,0.08364580310967791
358,Delivery,2012,M1K 4C9,-79.2567439,43.7283166,Kennedy Park,Toronto,6145,0.3582378099798614,0.07404538149482441
359,Delivery,2012,M1M 1P2,-79.2315459,43.7266657,Cliffcrest,Toronto,11965,0.12053263812608254,0.11707211817278425
360,Delivery,2012,M1M 3L7,-79.2327796,43.727227,Cliffcrest,Toronto,32765,0.4752702236452045,0.13445371567077047
361,Delivery,2012,M1M 3W1,-79.2318654,43.725373100000006,Cliffcrest,Toronto,36385,0.6167261466767168,0.12263174674808404
362,Delivery,2012,M1N 1Z9,-79.2719828,43.687777000000004,Birch Cliff,Toronto,83040,0.4695872052099476,0.14201035128804812
363,Delivery,2012,M1P 2L9,-79.2807022,43.7672809,Dorset Park,Toronto,7615,0.47676092460868064,0.04776912178657267
364,Delivery,2012,M1P 2T7,-79.2488152,43.7558292,Bendale,Toronto,19165,0.5288503892867829,0.13201811310768544
365,Delivery,2012,M1P 2T9,-79.25092959999999,43.7551421,Bendale,Toronto,32585,0.4359302672692555,0.12829878042120832
366,Delivery,2012,M1R 1H4,-79.30676740000001,43.7395589,Wexford - Maryvale,Toronto,38830,0.5863238796594871,0.1383547504926554
367,Delivery,2012,M1S 1T4,-79.27929300000001,43.784302600000004,Agincourt,Toronto,50087,0.3880381902932754,0.13353588900012414
368,Delivery,2012,M1T 2Z7,-79.304126,43.797736799999996,L'Amoreaux,Toronto,76275,0.42622031633271323,0.1704509428746442
369,Delivery,2012,M2L 2E3,-79.3685552,43.7567649,St. Andrew - Windfields,Toronto,300,0.4666666666666667,0.0
370,Delivery,2012,M2M 4G8,-79.4167597,43.781098799999995,Newtonbrook,Toronto,12805,0.3356550283003318,0.05548070429953466
371,Delivery,2012,M2N 0E3,-79.4147371,43.7727001,Willowdale,Toronto,21895,0.5870676100909746,0.09619981408362613
372,Delivery,2012,M2R 3J3,-79.44691879999999,43.781025299999996,Newtonbrook,Toronto,39141,0.45676740884601424,0.11677576373883997
373,Delivery,2012,M3A 1A3,-79.32472709999999,43.73799520000001,Victoria Village,Toronto,281880,0.5172687342652229,0.1455469562226853
374,Delivery,2012,M3C 1Z3,-79.3379305,43.7254703,Wynford-Concorde,Toronto,545,0.3855769230769231,0.0
375,Delivery,2012,M3C 2C3,-79.34849179999999,43.7320888,Don Mills,Toronto,94675,0.56672233277417,0.13663967916557915
376,Delivery,2012,M3C 3S4,-79.33617009999999,43.7149396,Flemingdon Park,Toronto,86832,0.43989381804466476,0.13645009226008936
377,Delivery,2012,M3L 2L7,-79.4997392,43.7444183,Jane and Finch,Toronto,3565,0.346214913397576,0.02939069364937958
378,Delivery,2012,M3N 1H6,-79.5180127,43.748181200000005,Jane and Finch,Toronto,19982,0.4381552568111905,0.15690228734635817
379,Delivery,2012,M3N 1H7,-79.5239859,43.7475487,Jane and Finch,Toronto,56830,0.3991974592120124,0.1690576574755523
380,Delivery,2012,M3N 1J4,-79.5129176,43.7487465,Jane and Finch,Toronto,78097,0.4415147892373464,0.10605036914539506
381,Delivery,2012,M3N 1J8,-79.5141474,43.751376799999996,Jane and Finch,Toronto,150,0.375,0.0
382,Delivery,2012,M3N 2K3,-79.5185398,43.765251899999996,Black Creek,Toronto,21993,0.41097421810134943,0.08463746642898698
383,Delivery,2012,M3N 2N6,-79.5144988,43.7626585,Jane and Finch,Toronto,255,0.5059523809523809,0.0
384,Delivery,2012,M3N 2Y2,-79.5171342,43.7580179,Jane and Finch,Toronto,52705,0.46171702195227526,0.09639937491905787
385,Delivery,2012,M4C 1K3,-79.3097609,43.6866786,Woodbine - Lumsden,Toronto,12546,0.3801302568542949,0.20319765157619663
386,Delivery,2012,M4C 4C4,-79.3139869,43.6876696,Woodbine Heights,Toronto,12000,0.713221115647704,0.060820524021323215
387,Delivery,2012,M4C 4E1,-79.31504340000001,43.6916213,Woodbine Heights,Toronto,57505,0.535954758569879,0.18160063242718388
